88:6B:0F:4A:70:E2    -    SLF-Logger BLE
SerialNr;2005-0077
Project;sangvor
Name;mih
Location;SLF
Longitude;9.847383
Latitude;46.81242
Altitude;3942.0

Logger State;Stopped
Battery Level;81

Start Time;23. 09. 2021  14:03:36
PC Readout Time;08. 09. 2022  05:44:46
Logger Readout Time;08. 09. 2022  05:44:47
Logger to PC Difference;0d 0h 0min 1sec
Interval;1 hour

Offset (already added)[°C];0
Accuracy;0.2°C (Low power usage)

Measurement Count;8392
23.09.2021 14:03:36;10.4
23.09.2021 15:03:36;10.4
23.09.2021 16:03:36;10.0
23.09.2021 17:03:36;9.4
23.09.2021 18:03:36;9.0
23.09.2021 19:03:36;8.6
23.09.2021 20:03:36;8.0
23.09.2021 21:03:36;7.6
23.09.2021 22:03:36;7.2
23.09.2021 23:03:36;6.8
24.09.2021 00:03:36;6.4
24.09.2021 01:03:36;6.0
24.09.2021 02:03:36;5.6
24.09.2021 03:03:36;5.4
24.09.2021 04:03:36;5.0
24.09.2021 05:03:36;5.0
24.09.2021 06:03:36;5.4
24.09.2021 07:03:36;6.8
24.09.2021 08:03:36;8.6
24.09.2021 09:03:36;10.4
24.09.2021 10:03:36;11.8
24.09.2021 11:03:36;12.6
24.09.2021 12:03:36;13.2
24.09.2021 13:03:36;13.2
24.09.2021 14:03:36;12.8
24.09.2021 15:03:36;12.0
24.09.2021 16:03:36;11.2
24.09.2021 17:03:36;10.4
24.09.2021 18:03:36;9.8
24.09.2021 19:03:36;9.2
24.09.2021 20:03:36;8.6
24.09.2021 21:03:36;8.0
24.09.2021 22:03:36;7.6
24.09.2021 23:03:36;7.0
25.09.2021 00:03:36;6.6
25.09.2021 01:03:36;6.2
25.09.2021 02:03:36;5.8
25.09.2021 03:03:36;5.4
25.09.2021 04:03:36;5.2
25.09.2021 05:03:36;5.0
25.09.2021 06:03:36;5.6
25.09.2021 07:03:36;7.0
25.09.2021 08:03:36;9.0
25.09.2021 09:03:36;10.8
25.09.2021 10:03:36;12.4
25.09.2021 11:03:36;13.6
25.09.2021 12:03:36;14.2
25.09.2021 13:03:36;14.2
25.09.2021 14:03:36;13.4
25.09.2021 15:03:36;12.8
25.09.2021 16:03:36;11.8
25.09.2021 17:03:36;11.0
25.09.2021 18:03:36;10.2
25.09.2021 19:03:36;9.6
25.09.2021 20:03:36;9.0
25.09.2021 21:03:36;8.4
25.09.2021 22:03:36;8.0
25.09.2021 23:03:36;7.4
26.09.2021 00:03:36;7.0
26.09.2021 01:03:36;6.6
26.09.2021 02:03:36;6.2
26.09.2021 03:03:36;5.8
26.09.2021 04:03:36;5.6
26.09.2021 05:03:36;5.4
26.09.2021 06:03:36;6.0
26.09.2021 07:03:36;7.6
26.09.2021 08:03:36;9.4
26.09.2021 09:03:36;11.2
26.09.2021 10:03:36;13.0
26.09.2021 11:03:36;14.2
26.09.2021 12:03:36;14.8
26.09.2021 13:03:36;15.0
26.09.2021 14:03:36;14.2
26.09.2021 15:03:36;13.4
26.09.2021 16:03:36;12.4
26.09.2021 17:03:36;11.6
26.09.2021 18:03:36;10.8
26.09.2021 19:03:36;10.2
26.09.2021 20:03:36;9.6
26.09.2021 21:03:36;9.0
26.09.2021 22:03:36;8.6
26.09.2021 23:03:36;8.2
27.09.2021 00:03:36;7.6
27.09.2021 01:03:36;7.2
27.09.2021 02:03:36;6.8
27.09.2021 03:03:36;6.4
27.09.2021 04:03:36;6.2
27.09.2021 05:03:36;6.0
27.09.2021 06:03:36;6.4
27.09.2021 07:03:36;7.6
27.09.2021 08:03:36;9.4
27.09.2021 09:03:36;11.0
27.09.2021 10:03:36;12.4
27.09.2021 11:03:36;13.4
27.09.2021 12:03:36;13.8
27.09.2021 13:03:36;13.6
27.09.2021 14:03:36;12.8
27.09.2021 15:03:36;12.0
27.09.2021 16:03:36;11.2
27.09.2021 17:03:36;10.4
27.09.2021 18:03:36;9.8
27.09.2021 19:03:36;9.2
27.09.2021 20:03:36;8.8
27.09.2021 21:03:36;8.2
27.09.2021 22:03:36;7.8
27.09.2021 23:03:36;7.4
28.09.2021 00:03:36;7.0
28.09.2021 01:03:36;6.6
28.09.2021 02:03:36;6.2
28.09.2021 03:03:36;5.8
28.09.2021 04:03:36;5.6
28.09.2021 05:03:36;5.4
28.09.2021 06:03:36;6.0
28.09.2021 07:03:36;7.4
28.09.2021 08:03:36;9.0
28.09.2021 09:03:36;10.8
28.09.2021 10:03:36;12.0
28.09.2021 11:03:36;12.8
28.09.2021 12:03:36;13.2
28.09.2021 13:03:36;13.0
28.09.2021 14:03:36;12.0
28.09.2021 15:03:36;11.4
28.09.2021 16:03:36;10.6
28.09.2021 17:03:36;10.0
28.09.2021 18:03:36;9.4
28.09.2021 19:03:36;9.0
28.09.2021 20:03:36;8.6
28.09.2021 21:03:36;8.2
28.09.2021 22:03:36;7.8
28.09.2021 23:03:36;7.6
29.09.2021 00:03:36;7.2
29.09.2021 01:03:36;7.0
29.09.2021 02:03:36;6.8
29.09.2021 03:03:36;6.6
29.09.2021 04:03:36;6.6
29.09.2021 05:03:36;6.6
29.09.2021 06:03:36;6.8
29.09.2021 07:03:36;7.6
29.09.2021 08:03:36;8.8
29.09.2021 09:03:36;10.2
29.09.2021 10:03:36;11.2
29.09.2021 11:03:36;12.0
29.09.2021 12:03:36;12.6
29.09.2021 13:03:36;12.2
29.09.2021 14:03:36;11.2
29.09.2021 15:03:36;10.4
29.09.2021 16:03:36;9.8
29.09.2021 17:03:36;9.4
29.09.2021 18:03:36;8.8
29.09.2021 19:03:36;8.4
29.09.2021 20:03:36;8.0
29.09.2021 21:03:36;7.6
29.09.2021 22:03:36;7.4
29.09.2021 23:03:36;7.0
30.09.2021 00:03:36;6.6
30.09.2021 01:03:36;6.2
30.09.2021 02:03:36;6.0
30.09.2021 03:03:36;5.8
30.09.2021 04:03:36;5.6
30.09.2021 05:03:36;5.6
30.09.2021 06:03:36;6.0
30.09.2021 07:03:36;6.8
30.09.2021 08:03:36;8.2
30.09.2021 09:03:36;10.2
30.09.2021 10:03:36;11.4
30.09.2021 11:03:36;12.4
30.09.2021 12:03:36;12.6
30.09.2021 13:03:36;12.2
30.09.2021 14:03:36;11.4
30.09.2021 15:03:36;10.6
30.09.2021 16:03:36;10.0
30.09.2021 17:03:36;9.6
30.09.2021 18:03:36;9.2
30.09.2021 19:03:36;8.6
30.09.2021 20:03:36;8.2
30.09.2021 21:03:36;8.0
30.09.2021 22:03:36;7.6
30.09.2021 23:03:36;7.4
01.10.2021 00:03:36;7.2
01.10.2021 01:03:36;7.0
01.10.2021 02:03:36;6.8
01.10.2021 03:03:36;6.6
01.10.2021 04:03:36;6.6
01.10.2021 05:03:36;6.6
01.10.2021 06:03:36;6.8
01.10.2021 07:03:36;7.0
01.10.2021 08:03:36;7.2
01.10.2021 09:03:36;7.8
01.10.2021 10:03:36;8.0
01.10.2021 11:03:36;7.8
01.10.2021 12:03:36;7.8
01.10.2021 13:03:36;7.6
01.10.2021 14:03:36;7.4
01.10.2021 15:03:36;7.0
01.10.2021 16:03:36;6.8
01.10.2021 17:03:36;6.4
01.10.2021 18:03:36;6.2
01.10.2021 19:03:36;6.0
01.10.2021 20:03:36;5.8
01.10.2021 21:03:36;5.6
01.10.2021 22:03:36;5.2
01.10.2021 23:03:36;5.0
02.10.2021 00:03:36;4.6
02.10.2021 01:03:36;4.4
02.10.2021 02:03:36;4.2
02.10.2021 03:03:36;3.8
02.10.2021 04:03:36;3.6
02.10.2021 05:03:36;3.6
02.10.2021 06:03:36;3.8
02.10.2021 07:03:36;4.2
02.10.2021 08:03:36;4.2
02.10.2021 09:03:36;3.8
02.10.2021 10:03:36;3.8
02.10.2021 11:03:36;3.6
02.10.2021 12:03:36;3.6
02.10.2021 13:03:36;3.4
02.10.2021 14:03:36;3.2
02.10.2021 15:03:36;2.8
02.10.2021 16:03:36;2.8
02.10.2021 17:03:36;2.6
02.10.2021 18:03:36;2.2
02.10.2021 19:03:36;2.0
02.10.2021 20:03:36;2.0
02.10.2021 21:03:36;1.8
02.10.2021 22:03:36;1.6
02.10.2021 23:03:36;1.6
03.10.2021 00:03:36;1.4
03.10.2021 01:03:36;1.4
03.10.2021 02:03:36;1.2
03.10.2021 03:03:36;1.2
03.10.2021 04:03:36;1.2
03.10.2021 05:03:36;1.2
03.10.2021 06:03:36;1.4
03.10.2021 07:03:36;2.2
03.10.2021 08:03:36;3.0
03.10.2021 09:03:36;3.8
03.10.2021 10:03:36;4.4
03.10.2021 11:03:36;4.4
03.10.2021 12:03:36;4.4
03.10.2021 13:03:36;4.4
03.10.2021 14:03:36;4.0
03.10.2021 15:03:36;3.6
03.10.2021 16:03:36;3.2
03.10.2021 17:03:36;2.8
03.10.2021 18:03:36;2.6
03.10.2021 19:03:36;2.4
03.10.2021 20:03:36;2.2
03.10.2021 21:03:36;2.0
03.10.2021 22:03:36;1.8
03.10.2021 23:03:36;1.6
04.10.2021 00:03:36;1.6
04.10.2021 01:03:36;1.4
04.10.2021 02:03:36;1.4
04.10.2021 03:03:36;1.4
04.10.2021 04:03:36;1.4
04.10.2021 05:03:36;1.4
04.10.2021 06:03:36;1.4
04.10.2021 07:03:36;1.8
04.10.2021 08:03:36;2.8
04.10.2021 09:03:36;4.4
04.10.2021 10:03:36;5.6
04.10.2021 11:03:36;6.6
04.10.2021 12:03:36;6.8
04.10.2021 13:03:36;6.4
04.10.2021 14:03:36;5.6
04.10.2021 15:03:36;5.0
04.10.2021 16:03:36;4.2
04.10.2021 17:03:36;3.6
04.10.2021 18:03:36;3.2
04.10.2021 19:03:36;2.8
04.10.2021 20:03:36;2.2
04.10.2021 21:03:36;1.8
04.10.2021 22:03:36;1.6
04.10.2021 23:03:36;1.2
05.10.2021 00:03:36;0.8
05.10.2021 01:03:36;0.6
05.10.2021 02:03:36;0.4
05.10.2021 03:03:36;0.2
05.10.2021 04:03:36;0.0
05.10.2021 05:03:36;0.0
05.10.2021 06:03:36;0.2
05.10.2021 07:03:36;1.6
05.10.2021 08:03:36;3.0
05.10.2021 09:03:36;4.2
05.10.2021 10:03:36;5.2
05.10.2021 11:03:36;5.8
05.10.2021 12:03:36;6.4
05.10.2021 13:03:36;5.8
05.10.2021 14:03:36;5.2
05.10.2021 15:03:36;4.6
05.10.2021 16:03:36;4.4
05.10.2021 17:03:36;4.0
05.10.2021 18:03:36;3.8
05.10.2021 19:03:36;3.4
05.10.2021 20:03:36;3.2
05.10.2021 21:03:36;2.8
05.10.2021 22:03:36;2.8
05.10.2021 23:03:36;2.6
06.10.2021 00:03:36;2.4
06.10.2021 01:03:36;2.4
06.10.2021 02:03:36;2.2
06.10.2021 03:03:36;2.0
06.10.2021 04:03:36;2.0
06.10.2021 05:03:36;2.0
06.10.2021 06:03:36;1.8
06.10.2021 07:03:36;1.8
06.10.2021 08:03:36;2.0
06.10.2021 09:03:36;2.0
06.10.2021 10:03:36;2.2
06.10.2021 11:03:36;2.2
06.10.2021 12:03:36;2.2
06.10.2021 13:03:36;2.2
06.10.2021 14:03:36;1.8
06.10.2021 15:03:36;1.6
06.10.2021 16:03:36;1.4
06.10.2021 17:03:36;1.2
06.10.2021 18:03:36;1.0
06.10.2021 19:03:36;0.8
06.10.2021 20:03:36;0.8
06.10.2021 21:03:36;0.6
06.10.2021 22:03:36;0.6
06.10.2021 23:03:36;0.6
07.10.2021 00:03:36;0.6
07.10.2021 01:03:36;0.4
07.10.2021 02:03:36;0.4
07.10.2021 03:03:36;0.4
07.10.2021 04:03:36;0.4
07.10.2021 05:03:36;0.4
07.10.2021 06:03:36;0.4
07.10.2021 07:03:36;0.4
07.10.2021 08:03:36;0.4
07.10.2021 09:03:36;0.6
07.10.2021 10:03:36;1.0
07.10.2021 11:03:36;1.6
07.10.2021 12:03:36;1.8
07.10.2021 13:03:36;1.6
07.10.2021 14:03:36;1.6
07.10.2021 15:03:36;1.2
07.10.2021 16:03:36;1.0
07.10.2021 17:03:36;0.8
07.10.2021 18:03:36;0.6
07.10.2021 19:03:36;0.4
07.10.2021 20:03:36;0.4
07.10.2021 21:03:36;0.2
07.10.2021 22:03:36;0.2
07.10.2021 23:03:36;0.2
08.10.2021 00:03:36;0.0
08.10.2021 01:03:36;0.0
08.10.2021 02:03:36;0.0
08.10.2021 03:03:36;-0.2
08.10.2021 04:03:36;0.0
08.10.2021 05:03:36;0.0
08.10.2021 06:03:36;0.0
08.10.2021 07:03:36;0.2
08.10.2021 08:03:36;1.2
08.10.2021 09:03:36;2.4
08.10.2021 10:03:36;4.2
08.10.2021 11:03:36;5.0
08.10.2021 12:03:36;4.8
08.10.2021 13:03:36;4.0
08.10.2021 14:03:36;3.4
08.10.2021 15:03:36;2.8
08.10.2021 16:03:36;2.6
08.10.2021 17:03:36;2.2
08.10.2021 18:03:36;1.8
08.10.2021 19:03:36;1.6
08.10.2021 20:03:36;1.2
08.10.2021 21:03:36;0.8
08.10.2021 22:03:36;0.6
08.10.2021 23:03:36;0.4
09.10.2021 00:03:36;0.2
09.10.2021 01:03:36;0.0
09.10.2021 02:03:36;-0.2
09.10.2021 03:03:36;-0.2
09.10.2021 04:03:36;-0.4
09.10.2021 05:03:36;-0.4
09.10.2021 06:03:36;-0.2
09.10.2021 07:03:36;0.2
09.10.2021 08:03:36;1.8
09.10.2021 09:03:36;3.6
09.10.2021 10:03:36;4.4
09.10.2021 11:03:36;5.0
09.10.2021 12:03:36;5.0
09.10.2021 13:03:36;4.2
09.10.2021 14:03:36;3.6
09.10.2021 15:03:36;3.0
09.10.2021 16:03:36;2.6
09.10.2021 17:03:36;2.0
09.10.2021 18:03:36;1.6
09.10.2021 19:03:36;1.4
09.10.2021 20:03:36;1.0
09.10.2021 21:03:36;1.0
09.10.2021 22:03:36;0.8
09.10.2021 23:03:36;0.6
