88:6B:0F:4A:6E:E9    -    SLF-Logger BLE
SerialNr;2005-0074
07.10.2023 16:38:27;0.2
07.10.2023 17:38:27;0.0
07.10.2023 18:38:27;0.0
07.10.2023 19:38:27;0.0
07.10.2023 20:38:27;0.0
07.10.2023 21:38:27;0.0
07.10.2023 22:38:27;0.0
07.10.2023 23:38:27;-0.2
08.10.2023 00:38:27;-0.2
08.10.2023 01:38:27;-0.4
08.10.2023 02:38:27;-0.4
08.10.2023 03:38:27;-0.4
08.10.2023 04:38:27;-0.6
08.10.2023 05:38:27;-0.6
08.10.2023 06:38:27;-0.8
08.10.2023 07:38:27;-1.0
08.10.2023 08:38:27;-1.0
08.10.2023 09:38:27;-1.0
08.10.2023 10:38:27;-0.6
08.10.2023 11:38:27;-0.4
08.10.2023 12:38:27;0.0
08.10.2023 13:38:27;0.0
08.10.2023 14:38:27;0.2
08.10.2023 15:38:27;0.2
08.10.2023 16:38:27;0.2
08.10.2023 17:38:27;0.2
08.10.2023 18:38:27;0.2
08.10.2023 19:38:27;0.0
08.10.2023 20:38:27;0.0
08.10.2023 21:38:27;-0.2
08.10.2023 22:38:27;-0.2
08.10.2023 23:38:27;-0.2
09.10.2023 00:38:27;-0.2
09.10.2023 01:38:27;-0.4
09.10.2023 02:38:27;-0.6
09.10.2023 03:38:27;-0.6
09.10.2023 04:38:27;-0.6
09.10.2023 05:38:27;-0.8
09.10.2023 06:38:27;-1.0
09.10.2023 07:38:27;-1.2
09.10.2023 08:38:27;-1.0
09.10.2023 09:38:27;-0.6
09.10.2023 10:38:27;-0.4
09.10.2023 11:38:27;-0.2
09.10.2023 12:38:27;0.0
09.10.2023 13:38:27;0.0
09.10.2023 14:38:27;0.0
09.10.2023 15:38:27;-0.2
09.10.2023 16:38:27;-0.2
09.10.2023 17:38:27;-0.2
09.10.2023 18:38:27;-0.4
09.10.2023 19:38:27;-0.4
09.10.2023 20:38:27;-0.6
09.10.2023 21:38:27;-0.8
09.10.2023 22:38:27;-1.0
09.10.2023 23:38:27;-1.2
10.10.2023 00:38:27;-1.4
10.10.2023 01:38:27;-1.6
10.10.2023 02:38:27;-1.8
10.10.2023 03:38:27;-1.8
10.10.2023 04:38:27;-2.0
10.10.2023 05:38:27;-2.0
10.10.2023 06:38:27;-2.0
10.10.2023 07:38:27;-2.0
10.10.2023 08:38:27;-1.6
10.10.2023 09:38:27;-1.2
10.10.2023 10:38:27;-0.6
10.10.2023 11:38:27;0.2
10.10.2023 12:38:27;1.0
10.10.2023 13:38:27;1.0
10.10.2023 14:38:27;1.2
10.10.2023 15:38:27;1.2
10.10.2023 16:38:27;1.8
10.10.2023 17:38:27;1.6
10.10.2023 18:38:27;1.2
10.10.2023 19:38:27;0.8
10.10.2023 20:38:27;0.6
10.10.2023 21:38:27;0.4
10.10.2023 22:38:27;0.2
10.10.2023 23:38:27;0.0
11.10.2023 00:38:27;-0.2
11.10.2023 01:38:27;-0.2
11.10.2023 02:38:27;-0.4
11.10.2023 03:38:27;-0.4
11.10.2023 04:38:27;-0.4
11.10.2023 05:38:27;-0.4
11.10.2023 06:38:27;-0.4
11.10.2023 07:38:27;-0.4
11.10.2023 08:38:27;-0.4
11.10.2023 09:38:27;-0.2
11.10.2023 10:38:27;0.2
11.10.2023 11:38:27;0.8
11.10.2023 12:38:27;1.6
11.10.2023 13:38:27;2.8
11.10.2023 14:38:27;4.0
11.10.2023 15:38:27;4.0
11.10.2023 16:38:27;3.6
11.10.2023 17:38:27;3.0
11.10.2023 18:38:27;2.6
11.10.2023 19:38:27;2.0
11.10.2023 20:38:27;1.6
11.10.2023 21:38:27;1.2
11.10.2023 22:38:27;0.8
11.10.2023 23:38:27;0.6
12.10.2023 00:38:27;0.4
12.10.2023 01:38:27;0.0
12.10.2023 02:38:27;0.0
12.10.2023 03:38:27;-0.2
12.10.2023 04:38:27;-0.2
12.10.2023 05:38:27;-0.2
12.10.2023 06:38:27;-0.2
12.10.2023 07:38:27;-0.2
12.10.2023 08:38:27;0.0
12.10.2023 09:38:27;0.0
12.10.2023 10:38:27;0.4
12.10.2023 11:38:27;1.2
12.10.2023 12:38:27;2.0
12.10.2023 13:38:27;2.8
12.10.2023 14:38:27;2.8
12.10.2023 15:38:27;2.8
12.10.2023 16:38:27;2.2
12.10.2023 17:38:27;1.8
12.10.2023 18:38:27;1.6
12.10.2023 19:38:27;1.4
12.10.2023 20:38:27;1.2
12.10.2023 21:38:27;0.6
12.10.2023 22:38:27;0.8
12.10.2023 23:38:27;0.4
13.10.2023 00:38:27;0.4
13.10.2023 01:38:27;0.4
13.10.2023 02:38:27;0.2
13.10.2023 03:38:27;0.2
13.10.2023 04:38:27;0.2
13.10.2023 05:38:27;0.0
13.10.2023 06:38:27;0.0
13.10.2023 07:38:27;0.0
13.10.2023 08:38:27;0.0
13.10.2023 09:38:27;0.2
13.10.2023 10:38:27;0.2
13.10.2023 11:38:27;0.2
13.10.2023 12:38:27;0.2
13.10.2023 13:38:27;0.2
13.10.2023 14:38:27;0.2
13.10.2023 15:38:27;0.2
13.10.2023 16:38:27;0.2
13.10.2023 17:38:27;0.2
13.10.2023 18:38:27;0.2
13.10.2023 19:38:27;0.2
13.10.2023 20:38:27;0.2
13.10.2023 21:38:27;0.2
13.10.2023 22:38:27;0.2
13.10.2023 23:38:27;0.2
14.10.2023 00:38:27;0.2
14.10.2023 01:38:27;0.0
14.10.2023 02:38:27;0.0
14.10.2023 03:38:27;0.0
14.10.2023 04:38:27;0.0
14.10.2023 05:38:27;0.0
14.10.2023 06:38:27;0.0
14.10.2023 07:38:27;0.0
14.10.2023 08:38:27;0.0
14.10.2023 09:38:27;0.0
14.10.2023 10:38:27;0.0
14.10.2023 11:38:27;0.0
14.10.2023 12:38:27;0.0
14.10.2023 13:38:27;0.0
14.10.2023 14:38:27;0.0
14.10.2023 15:38:27;0.2
14.10.2023 16:38:27;0.2
14.10.2023 17:38:27;0.2
14.10.2023 18:38:27;0.0
14.10.2023 19:38:27;0.0
14.10.2023 20:38:27;0.0
14.10.2023 21:38:27;-0.2
14.10.2023 22:38:27;-0.2
14.10.2023 23:38:27;-0.4
15.10.2023 00:38:27;-0.4
15.10.2023 01:38:27;-0.4
15.10.2023 02:38:27;-0.4
15.10.2023 03:38:27;-0.4
15.10.2023 04:38:27;-0.4
15.10.2023 05:38:27;-0.6
15.10.2023 06:38:27;-0.6
15.10.2023 07:38:27;-0.6
15.10.2023 08:38:27;-0.6
15.10.2023 09:38:27;-0.6
15.10.2023 10:38:27;-0.6
15.10.2023 11:38:27;-0.4
15.10.2023 12:38:27;-0.4
15.10.2023 13:38:27;-0.4
15.10.2023 14:38:27;-0.4
15.10.2023 15:38:27;-0.4
15.10.2023 16:38:27;-0.4
15.10.2023 17:38:27;-0.4
15.10.2023 18:38:27;-0.6
15.10.2023 19:38:27;-0.6
15.10.2023 20:38:27;-0.8
15.10.2023 21:38:27;-0.8
15.10.2023 22:38:27;-0.8
15.10.2023 23:38:27;-1.0
16.10.2023 00:38:27;-1.2
16.10.2023 01:38:27;-1.2
16.10.2023 02:38:27;-1.2
16.10.2023 03:38:27;-1.2
16.10.2023 04:38:27;-1.4
16.10.2023 05:38:27;-1.4
16.10.2023 06:38:27;-1.4
16.10.2023 07:38:27;-1.4
16.10.2023 08:38:27;-1.4
16.10.2023 09:38:27;-1.2
16.10.2023 10:38:27;-1.0
16.10.2023 11:38:27;-0.8
16.10.2023 12:38:27;-0.4
16.10.2023 13:38:27;-0.4
16.10.2023 14:38:27;-0.4
16.10.2023 15:38:27;-0.2
16.10.2023 16:38:27;-0.4
16.10.2023 17:38:27;-0.2
16.10.2023 18:38:27;-0.4
16.10.2023 19:38:27;-0.4
16.10.2023 20:38:27;-0.6
16.10.2023 21:38:27;-0.6
16.10.2023 22:38:27;-0.6
16.10.2023 23:38:27;-0.8
17.10.2023 00:38:27;-1.0
17.10.2023 01:38:27;-1.2
17.10.2023 02:38:27;-1.2
17.10.2023 03:38:27;-1.2
17.10.2023 04:38:27;-1.2
17.10.2023 05:38:27;-1.2
17.10.2023 06:38:27;-1.0
17.10.2023 07:38:27;-1.0
17.10.2023 08:38:27;-0.8
17.10.2023 09:38:27;-1.2
17.10.2023 10:38:27;-0.6
17.10.2023 11:38:27;-0.4
17.10.2023 12:38:27;-0.2
17.10.2023 13:38:27;-0.2
17.10.2023 14:38:27;-0.2
17.10.2023 15:38:27;-0.2
17.10.2023 16:38:27;-0.2
17.10.2023 17:38:27;-0.2
17.10.2023 18:38:27;-0.2
17.10.2023 19:38:27;-0.4
17.10.2023 20:38:27;-0.4
17.10.2023 21:38:27;-0.6
17.10.2023 22:38:27;-0.6
17.10.2023 23:38:27;-0.8
18.10.2023 00:38:27;-0.8
18.10.2023 01:38:27;-1.0
18.10.2023 02:38:27;-1.2
18.10.2023 03:38:27;-1.2
18.10.2023 04:38:27;-1.4
18.10.2023 05:38:27;-1.4
18.10.2023 06:38:27;-1.4
18.10.2023 07:38:27;-1.4
18.10.2023 08:38:27;-1.4
18.10.2023 09:38:27;-1.4
18.10.2023 10:38:27;-1.2
18.10.2023 11:38:27;-1.0
18.10.2023 12:38:27;-1.0
18.10.2023 13:38:27;-1.0
18.10.2023 14:38:27;-0.8
18.10.2023 15:38:27;-0.8
18.10.2023 16:38:27;-0.8
18.10.2023 17:38:27;-1.0
18.10.2023 18:38:27;-1.0
18.10.2023 19:38:27;-1.0
18.10.2023 20:38:27;-1.0
18.10.2023 21:38:27;-1.2
18.10.2023 22:38:27;-1.2
18.10.2023 23:38:27;-1.2
19.10.2023 00:38:27;-1.2
19.10.2023 01:38:27;-1.2
19.10.2023 02:38:27;-1.4
19.10.2023 03:38:27;-1.4
19.10.2023 04:38:27;-1.4
19.10.2023 05:38:27;-1.4
19.10.2023 06:38:27;-1.4
19.10.2023 07:38:27;-1.4
19.10.2023 08:38:27;-1.2
19.10.2023 09:38:27;-1.2
19.10.2023 10:38:27;-1.2
19.10.2023 11:38:27;-1.0
19.10.2023 12:38:27;-1.0
19.10.2023 13:38:27;-0.8
19.10.2023 14:38:27;-0.8
19.10.2023 15:38:27;-0.8
19.10.2023 16:38:27;-0.8
19.10.2023 17:38:27;-0.8
19.10.2023 18:38:27;-0.8
19.10.2023 19:38:27;-1.0
19.10.2023 20:38:27;-1.0
19.10.2023 21:38:27;-1.2
19.10.2023 22:38:27;-1.4
19.10.2023 23:38:27;-1.4
20.10.2023 00:38:27;-1.6
20.10.2023 01:38:27;-1.6
20.10.2023 02:38:27;-1.4
20.10.2023 03:38:27;-1.8
20.10.2023 04:38:27;-1.8
20.10.2023 05:38:27;-1.8
20.10.2023 06:38:27;-1.8
20.10.2023 07:38:27;-1.8
20.10.2023 08:38:27;-1.6
20.10.2023 09:38:27;-1.6
20.10.2023 10:38:27;-1.4
20.10.2023 11:38:27;-0.8
20.10.2023 12:38:27;-1.0
20.10.2023 13:38:27;-1.0
20.10.2023 14:38:27;-0.8
20.10.2023 15:38:27;-0.8
20.10.2023 16:38:27;-0.8
20.10.2023 17:38:27;-0.8
20.10.2023 18:38:27;-0.8
20.10.2023 19:38:27;-0.8
20.10.2023 20:38:27;-0.8
20.10.2023 21:38:27;-1.0
20.10.2023 22:38:27;-1.0
20.10.2023 23:38:27;-1.0
21.10.2023 00:38:27;-1.0
21.10.2023 01:38:27;-1.0
21.10.2023 02:38:27;-1.0
21.10.2023 03:38:27;-1.2
21.10.2023 04:38:27;-1.2
21.10.2023 05:38:27;-1.2
21.10.2023 06:38:27;-1.2
21.10.2023 07:38:27;-1.2
21.10.2023 08:38:27;-1.0
21.10.2023 09:38:27;-0.4
21.10.2023 10:38:27;-0.6
21.10.2023 11:38:27;-0.4
21.10.2023 12:38:27;0.0
21.10.2023 13:38:27;-0.2
21.10.2023 14:38:27;-0.6
21.10.2023 15:38:27;-0.6
21.10.2023 16:38:27;-0.6
21.10.2023 17:38:27;-0.6
21.10.2023 18:38:27;-0.6
21.10.2023 19:38:27;-0.8
21.10.2023 20:38:27;-0.8
21.10.2023 21:38:27;-0.8
21.10.2023 22:38:27;-0.8
21.10.2023 23:38:27;-0.8
22.10.2023 00:38:27;-0.8
22.10.2023 01:38:27;-1.0
22.10.2023 02:38:27;-1.0
22.10.2023 03:38:27;-1.0
22.10.2023 04:38:27;-1.0
22.10.2023 05:38:27;-1.0
22.10.2023 06:38:27;-1.0
22.10.2023 07:38:27;-1.0
22.10.2023 08:38:27;-1.0
22.10.2023 09:38:27;-1.0
22.10.2023 10:38:27;-1.0
22.10.2023 11:38:27;-0.8
22.10.2023 12:38:27;-0.8
22.10.2023 13:38:27;-0.8
22.10.2023 14:38:27;-0.8
22.10.2023 15:38:27;-0.8
22.10.2023 16:38:27;-0.8
22.10.2023 17:38:27;-0.8
22.10.2023 18:38:27;-0.8
22.10.2023 19:38:27;-0.8
22.10.2023 20:38:27;-0.8
22.10.2023 21:38:27;-0.8
22.10.2023 22:38:27;-0.8
22.10.2023 23:38:27;-0.8
23.10.2023 00:38:27;-0.8
23.10.2023 01:38:27;-1.0
23.10.2023 02:38:27;-1.0
23.10.2023 03:38:27;-1.0
23.10.2023 04:38:27;-1.0
23.10.2023 05:38:27;-1.2
23.10.2023 06:38:27;-1.2
23.10.2023 07:38:27;-1.2
23.10.2023 08:38:27;-1.2
23.10.2023 09:38:27;-1.2
23.10.2023 10:38:27;-1.2
23.10.2023 11:38:27;-1.0
23.10.2023 12:38:27;-1.0
23.10.2023 13:38:27;-1.0
23.10.2023 14:38:27;-1.0
23.10.2023 15:38:27;-1.0
23.10.2023 16:38:27;-1.0
23.10.2023 17:38:27;-1.0
23.10.2023 18:38:27;-1.0
23.10.2023 19:38:27;-1.0
23.10.2023 20:38:27;-1.0
23.10.2023 21:38:27;-1.0
23.10.2023 22:38:27;-1.2
23.10.2023 23:38:27;-1.2
24.10.2023 00:38:27;-1.2
24.10.2023 01:38:27;-1.2
