88:6B:0F:4A:70:E8    -    SLF-Logger BLE
SerialNr;2005-0091
11.10.2021 16:13:14;10.0
11.10.2021 17:13:14;9.2
11.10.2021 18:13:14;8.6
11.10.2021 19:13:14;8.0
11.10.2021 20:13:14;7.4
11.10.2021 21:13:14;7.0
11.10.2021 22:13:14;6.6
11.10.2021 23:13:14;6.4
12.10.2021 00:13:14;6.0
12.10.2021 01:13:14;5.8
12.10.2021 02:13:14;5.6
12.10.2021 03:13:14;5.2
12.10.2021 04:13:14;5.0
12.10.2021 05:13:14;4.8
12.10.2021 06:13:14;4.8
12.10.2021 07:13:14;5.2
12.10.2021 08:13:14;6.4
12.10.2021 09:13:14;8.2
12.10.2021 10:13:14;10.0
12.10.2021 11:13:14;11.8
12.10.2021 12:13:14;13.0
12.10.2021 13:13:14;13.0
12.10.2021 14:13:14;12.4
12.10.2021 15:13:14;11.4
12.10.2021 16:13:14;10.6
12.10.2021 17:13:14;10.0
12.10.2021 18:13:14;9.2
12.10.2021 19:13:14;8.6
12.10.2021 20:13:14;8.0
12.10.2021 21:13:14;7.6
12.10.2021 22:13:14;7.2
12.10.2021 23:13:14;6.8
13.10.2021 00:13:14;6.4
13.10.2021 01:13:14;6.2
13.10.2021 02:13:14;5.8
13.10.2021 03:13:14;5.6
13.10.2021 04:13:14;5.4
13.10.2021 05:13:14;5.2
13.10.2021 06:13:14;5.2
13.10.2021 07:13:14;5.8
13.10.2021 08:13:14;7.4
13.10.2021 09:13:14;9.0
13.10.2021 10:13:14;10.6
13.10.2021 11:13:14;12.4
13.10.2021 12:13:14;13.4
13.10.2021 13:13:14;13.2
13.10.2021 14:13:14;12.6
13.10.2021 15:13:14;11.8
13.10.2021 16:13:14;11.0
13.10.2021 17:13:14;10.4
13.10.2021 18:13:14;9.6
13.10.2021 19:13:14;9.0
13.10.2021 20:13:14;8.6
13.10.2021 21:13:14;8.0
13.10.2021 22:13:14;7.6
13.10.2021 23:13:14;7.2
14.10.2021 00:13:14;6.8
14.10.2021 01:13:14;6.4
14.10.2021 02:13:14;6.2
14.10.2021 03:13:14;5.8
14.10.2021 04:13:14;5.6
14.10.2021 05:13:14;5.4
14.10.2021 06:13:14;5.6
14.10.2021 07:13:14;6.2
14.10.2021 08:13:14;7.6
14.10.2021 09:13:14;9.2
14.10.2021 10:13:14;10.8
14.10.2021 11:13:14;12.6
14.10.2021 12:13:14;13.6
14.10.2021 13:13:14;13.4
14.10.2021 14:13:14;12.8
14.10.2021 15:13:14;12.0
14.10.2021 16:13:14;11.2
14.10.2021 17:13:14;10.4
14.10.2021 18:13:14;9.6
14.10.2021 19:13:14;9.0
14.10.2021 20:13:14;8.4
14.10.2021 21:13:14;8.0
14.10.2021 22:13:14;7.6
14.10.2021 23:13:14;7.2
15.10.2021 00:13:14;6.8
15.10.2021 01:13:14;6.4
15.10.2021 02:13:14;6.0
15.10.2021 03:13:14;5.8
15.10.2021 04:13:14;5.6
15.10.2021 05:13:14;5.4
15.10.2021 06:13:14;5.4
15.10.2021 07:13:14;6.2
15.10.2021 08:13:14;7.4
15.10.2021 09:13:14;9.0
15.10.2021 10:13:14;10.6
15.10.2021 11:13:14;12.2
15.10.2021 12:13:14;13.4
15.10.2021 13:13:14;13.2
15.10.2021 14:13:14;12.6
15.10.2021 15:13:14;11.8
15.10.2021 16:13:14;11.0
15.10.2021 17:13:14;10.2
15.10.2021 18:13:14;9.4
15.10.2021 19:13:14;8.8
15.10.2021 20:13:14;8.4
15.10.2021 21:13:14;7.8
15.10.2021 22:13:14;7.4
15.10.2021 23:13:14;7.0
16.10.2021 00:13:14;6.6
16.10.2021 01:13:14;6.4
16.10.2021 02:13:14;6.2
16.10.2021 03:13:14;6.0
16.10.2021 04:13:14;6.0
16.10.2021 05:13:14;5.8
16.10.2021 06:13:14;6.0
16.10.2021 07:13:14;6.8
16.10.2021 08:13:14;8.0
16.10.2021 09:13:14;9.4
16.10.2021 10:13:14;10.6
16.10.2021 11:13:14;12.0
16.10.2021 12:13:14;13.2
16.10.2021 13:13:14;13.4
16.10.2021 14:13:14;13.0
16.10.2021 15:13:14;12.4
16.10.2021 16:13:14;11.8
16.10.2021 17:13:14;11.0
16.10.2021 18:13:14;10.4
16.10.2021 19:13:14;10.0
16.10.2021 20:13:14;9.4
16.10.2021 21:13:14;9.0
16.10.2021 22:13:14;8.6
16.10.2021 23:13:14;8.2
17.10.2021 00:13:14;7.8
17.10.2021 01:13:14;7.4
17.10.2021 02:13:14;7.2
17.10.2021 03:13:14;7.0
17.10.2021 04:13:14;6.8
17.10.2021 05:13:14;6.8
17.10.2021 06:13:14;7.0
17.10.2021 07:13:14;7.6
17.10.2021 08:13:14;8.8
17.10.2021 09:13:14;10.4
17.10.2021 10:13:14;11.6
17.10.2021 11:13:14;12.4
17.10.2021 12:13:14;13.2
17.10.2021 13:13:14;13.2
17.10.2021 14:13:14;13.0
17.10.2021 15:13:14;12.4
17.10.2021 16:13:14;11.8
17.10.2021 17:13:14;11.2
17.10.2021 18:13:14;10.6
17.10.2021 19:13:14;10.0
17.10.2021 20:13:14;9.6
17.10.2021 21:13:14;9.2
17.10.2021 22:13:14;8.8
17.10.2021 23:13:14;8.6
18.10.2021 00:13:14;8.4
18.10.2021 01:13:14;8.2
18.10.2021 02:13:14;7.8
18.10.2021 03:13:14;7.6
18.10.2021 04:13:14;7.4
18.10.2021 05:13:14;7.2
18.10.2021 06:13:14;7.4
18.10.2021 07:13:14;8.2
18.10.2021 08:13:14;9.4
18.10.2021 09:13:14;10.4
18.10.2021 10:13:14;11.6
18.10.2021 11:13:14;12.6
18.10.2021 12:13:14;13.0
18.10.2021 13:13:14;12.8
18.10.2021 14:13:14;12.4
18.10.2021 15:13:14;12.0
18.10.2021 16:13:14;11.4
18.10.2021 17:13:14;10.8
18.10.2021 18:13:14;10.2
18.10.2021 19:13:14;9.8
18.10.2021 20:13:14;9.4
18.10.2021 21:13:14;9.0
18.10.2021 22:13:14;8.6
18.10.2021 23:13:14;8.4
19.10.2021 00:13:14;8.0
19.10.2021 01:13:14;7.6
19.10.2021 02:13:14;7.4
19.10.2021 03:13:14;7.0
19.10.2021 04:13:14;6.8
19.10.2021 05:13:14;6.8
19.10.2021 06:13:14;7.0
19.10.2021 07:13:14;7.6
19.10.2021 08:13:14;8.6
19.10.2021 09:13:14;9.6
19.10.2021 10:13:14;10.8
19.10.2021 11:13:14;11.8
19.10.2021 12:13:14;12.8
19.10.2021 13:13:14;12.8
19.10.2021 14:13:14;12.4
19.10.2021 15:13:14;11.8
19.10.2021 16:13:14;11.2
19.10.2021 17:13:14;10.6
19.10.2021 18:13:14;10.2
19.10.2021 19:13:14;9.8
19.10.2021 20:13:14;9.4
19.10.2021 21:13:14;9.0
19.10.2021 22:13:14;8.6
19.10.2021 23:13:14;8.6
20.10.2021 00:13:14;8.4
20.10.2021 01:13:14;8.2
20.10.2021 02:13:14;8.0
20.10.2021 03:13:14;8.0
20.10.2021 04:13:14;7.8
20.10.2021 05:13:14;7.8
20.10.2021 06:13:14;8.0
20.10.2021 07:13:14;8.4
20.10.2021 08:13:14;9.0
20.10.2021 09:13:14;9.4
20.10.2021 10:13:14;9.8
20.10.2021 11:13:14;10.2
20.10.2021 12:13:14;10.2
20.10.2021 13:13:14;10.2
20.10.2021 14:13:14;10.0
20.10.2021 15:13:14;9.6
20.10.2021 16:13:14;9.4
20.10.2021 17:13:14;9.0
20.10.2021 18:13:14;8.8
20.10.2021 19:13:14;8.6
20.10.2021 20:13:14;8.4
20.10.2021 21:13:14;8.2
20.10.2021 22:13:14;8.0
20.10.2021 23:13:14;7.8
21.10.2021 00:13:14;7.6
21.10.2021 01:13:14;7.6
21.10.2021 02:13:14;7.4
21.10.2021 03:13:14;7.4
21.10.2021 04:13:14;7.4
21.10.2021 05:13:14;7.4
21.10.2021 06:13:14;7.6
21.10.2021 07:13:14;8.0
21.10.2021 08:13:14;8.4
21.10.2021 09:13:14;8.8
21.10.2021 10:13:14;9.0
21.10.2021 11:13:14;9.0
21.10.2021 12:13:14;9.2
21.10.2021 13:13:14;9.4
21.10.2021 14:13:14;9.2
21.10.2021 15:13:14;8.8
21.10.2021 16:13:14;8.6
21.10.2021 17:13:14;8.4
21.10.2021 18:13:14;8.0
21.10.2021 19:13:14;7.8
21.10.2021 20:13:14;7.6
21.10.2021 21:13:14;7.2
21.10.2021 22:13:14;7.2
21.10.2021 23:13:14;7.0
22.10.2021 00:13:14;6.8
22.10.2021 01:13:14;6.6
22.10.2021 02:13:14;6.6
22.10.2021 03:13:14;6.4
22.10.2021 04:13:14;6.4
22.10.2021 05:13:14;6.4
22.10.2021 06:13:14;6.2
22.10.2021 07:13:14;6.2
22.10.2021 08:13:14;6.2
22.10.2021 09:13:14;6.2
22.10.2021 10:13:14;6.4
22.10.2021 11:13:14;6.4
22.10.2021 12:13:14;6.4
22.10.2021 13:13:14;6.2
22.10.2021 14:13:14;6.0
22.10.2021 15:13:14;5.8
22.10.2021 16:13:14;5.8
22.10.2021 17:13:14;5.6
22.10.2021 18:13:14;5.4
22.10.2021 19:13:14;5.2
22.10.2021 20:13:14;5.0
22.10.2021 21:13:14;4.8
22.10.2021 22:13:14;4.6
22.10.2021 23:13:14;4.6
23.10.2021 00:13:14;4.4
23.10.2021 01:13:14;4.2
23.10.2021 02:13:14;4.0
23.10.2021 03:13:14;3.8
23.10.2021 04:13:14;3.8
23.10.2021 05:13:14;3.6
23.10.2021 06:13:14;3.6
23.10.2021 07:13:14;3.6
23.10.2021 08:13:14;3.8
23.10.2021 09:13:14;4.4
23.10.2021 10:13:14;5.6
23.10.2021 11:13:14;7.2
23.10.2021 12:13:14;8.4
23.10.2021 13:13:14;8.6
23.10.2021 14:13:14;8.0
23.10.2021 15:13:14;7.2
23.10.2021 16:13:14;6.6
23.10.2021 17:13:14;5.8
23.10.2021 18:13:14;5.4
23.10.2021 19:13:14;5.0
23.10.2021 20:13:14;4.6
23.10.2021 21:13:14;4.4
23.10.2021 22:13:14;4.0
23.10.2021 23:13:14;3.8
24.10.2021 00:13:14;3.6
24.10.2021 01:13:14;3.4
24.10.2021 02:13:14;3.2
24.10.2021 03:13:14;3.0
24.10.2021 04:13:14;2.8
24.10.2021 05:13:14;2.6
24.10.2021 06:13:14;2.6
24.10.2021 07:13:14;2.6
24.10.2021 08:13:14;2.8
24.10.2021 09:13:14;3.4
24.10.2021 10:13:14;4.8
24.10.2021 11:13:14;6.6
24.10.2021 12:13:14;8.2
24.10.2021 13:13:14;8.6
24.10.2021 14:13:14;8.2
24.10.2021 15:13:14;7.4
24.10.2021 16:13:14;6.6
24.10.2021 17:13:14;6.0
24.10.2021 18:13:14;5.4
24.10.2021 19:13:14;5.0
24.10.2021 20:13:14;4.6
24.10.2021 21:13:14;4.4
24.10.2021 22:13:14;4.0
24.10.2021 23:13:14;3.8
25.10.2021 00:13:14;3.6
25.10.2021 01:13:14;3.4
25.10.2021 02:13:14;3.4
25.10.2021 03:13:14;3.2
25.10.2021 04:13:14;3.2
25.10.2021 05:13:14;3.0
25.10.2021 06:13:14;2.8
25.10.2021 07:13:14;3.0
25.10.2021 08:13:14;3.6
25.10.2021 09:13:14;4.8
25.10.2021 10:13:14;6.6
25.10.2021 11:13:14;8.2
25.10.2021 12:13:14;9.2
25.10.2021 13:13:14;9.0
25.10.2021 14:13:14;8.4
25.10.2021 15:13:14;7.8
25.10.2021 16:13:14;7.0
25.10.2021 17:13:14;6.4
25.10.2021 18:13:14;5.8
25.10.2021 19:13:14;5.2
25.10.2021 20:13:14;4.8
25.10.2021 21:13:14;4.4
25.10.2021 22:13:14;4.2
25.10.2021 23:13:14;4.0
26.10.2021 00:13:14;3.8
26.10.2021 01:13:14;3.6
26.10.2021 02:13:14;3.4
26.10.2021 03:13:14;3.2
26.10.2021 04:13:14;3.2
26.10.2021 05:13:14;3.2
26.10.2021 06:13:14;3.2
26.10.2021 07:13:14;3.2
26.10.2021 08:13:14;4.0
26.10.2021 09:13:14;5.4
26.10.2021 10:13:14;6.6
26.10.2021 11:13:14;7.4
26.10.2021 12:13:14;8.0
26.10.2021 13:13:14;8.0
26.10.2021 14:13:14;7.6
26.10.2021 15:13:14;7.0
26.10.2021 16:13:14;6.4
26.10.2021 17:13:14;5.8
26.10.2021 18:13:14;5.2
26.10.2021 19:13:14;4.6
26.10.2021 20:13:14;4.4
26.10.2021 21:13:14;4.2
26.10.2021 22:13:14;4.2
26.10.2021 23:13:14;4.0
27.10.2021 00:13:14;4.0
27.10.2021 01:13:14;3.8
27.10.2021 02:13:14;3.8
27.10.2021 03:13:14;3.6
27.10.2021 04:13:14;3.4
27.10.2021 05:13:14;3.2
27.10.2021 06:13:14;3.2
27.10.2021 07:13:14;3.6
27.10.2021 08:13:14;4.6
27.10.2021 09:13:14;6.2
27.10.2021 10:13:14;7.6
27.10.2021 11:13:14;9.0
27.10.2021 12:13:14;9.6
27.10.2021 13:13:14;9.6
27.10.2021 14:13:14;9.2
27.10.2021 15:13:14;8.6
27.10.2021 16:13:14;7.8
27.10.2021 17:13:14;7.2
27.10.2021 18:13:14;6.6
27.10.2021 19:13:14;6.0
27.10.2021 20:13:14;5.6
27.10.2021 21:13:14;5.2
27.10.2021 22:13:14;4.8
27.10.2021 23:13:14;4.4
28.10.2021 00:13:14;4.2
28.10.2021 01:13:14;4.0
28.10.2021 02:13:14;3.8
28.10.2021 03:13:14;3.6
28.10.2021 04:13:14;3.4
28.10.2021 05:13:14;3.4
28.10.2021 06:13:14;3.6
28.10.2021 07:13:14;4.2
28.10.2021 08:13:14;4.8
28.10.2021 09:13:14;5.4
28.10.2021 10:13:14;5.8
28.10.2021 11:13:14;6.0
28.10.2021 12:13:14;6.2
28.10.2021 13:13:14;6.0
28.10.2021 14:13:14;5.6
28.10.2021 15:13:14;5.4
28.10.2021 16:13:14;5.0
28.10.2021 17:13:14;5.0
28.10.2021 18:13:14;4.8
