88:6B:0F:4A:6F:07    -    SLF-Logger BLE
SerialNr;2005-0082
Project;sangvor
Name;mih
Location;SLF
Longitude;71.371605
Latitude;38.733913
Altitude;4412.0

Logger State;Stopped
Battery Level;80

Start Time;23. 09. 2021  07:25:52
PC Readout Time;07. 09. 2022  09:42:36
Logger Readout Time;07. 09. 2022  09:41:41
Logger to PC Difference;0d 0h 0min 55sec
Interval;1 hour

Offset (already added)[°C];0
Accuracy;0.2°C (Low power usage)

Measurement Count;8379
23.09.2021 07:25:52;21.0
23.09.2021 08:25:52;9.6
23.09.2021 09:25:52;11.0
23.09.2021 10:25:52;12.4
23.09.2021 11:25:52;13.2
23.09.2021 12:25:52;13.4
23.09.2021 13:25:52;12.8
23.09.2021 14:25:52;11.8
23.09.2021 15:25:52;10.6
23.09.2021 16:25:52;9.6
23.09.2021 17:25:52;8.8
23.09.2021 18:25:52;8.0
23.09.2021 19:25:52;7.4
23.09.2021 20:25:52;6.8
23.09.2021 21:25:52;6.2
23.09.2021 22:25:52;5.8
23.09.2021 23:25:52;5.2
24.09.2021 00:25:52;4.8
24.09.2021 01:25:52;4.4
24.09.2021 02:25:52;4.0
24.09.2021 03:25:52;3.6
24.09.2021 04:25:52;3.4
24.09.2021 05:25:52;4.2
24.09.2021 06:25:52;5.8
24.09.2021 07:25:52;7.8
24.09.2021 08:25:52;9.6
24.09.2021 09:25:52;11.2
24.09.2021 10:25:52;12.4
24.09.2021 11:25:52;13.0
24.09.2021 12:25:52;13.2
24.09.2021 13:25:52;12.8
24.09.2021 14:25:52;11.8
24.09.2021 15:25:52;10.6
24.09.2021 16:25:52;9.6
24.09.2021 17:25:52;8.8
24.09.2021 18:25:52;8.0
24.09.2021 19:25:52;7.4
24.09.2021 20:25:52;6.6
24.09.2021 21:25:52;6.0
24.09.2021 22:25:52;5.6
24.09.2021 23:25:52;5.2
25.09.2021 00:25:52;4.8
25.09.2021 01:25:52;4.4
25.09.2021 02:25:52;4.0
25.09.2021 03:25:52;3.6
25.09.2021 04:25:52;3.6
25.09.2021 05:25:52;4.4
25.09.2021 06:25:52;5.8
25.09.2021 07:25:52;7.8
25.09.2021 08:25:52;9.6
25.09.2021 09:25:52;11.2
25.09.2021 10:25:52;12.4
25.09.2021 11:25:52;13.2
25.09.2021 12:25:52;13.4
25.09.2021 13:25:52;13.0
25.09.2021 14:25:52;11.8
25.09.2021 15:25:52;10.6
25.09.2021 16:25:52;9.6
25.09.2021 17:25:52;8.8
25.09.2021 18:25:52;8.0
25.09.2021 19:25:52;7.4
25.09.2021 20:25:52;6.8
25.09.2021 21:25:52;6.2
25.09.2021 22:25:52;5.8
25.09.2021 23:25:52;5.4
26.09.2021 00:25:52;5.0
26.09.2021 01:25:52;4.6
26.09.2021 02:25:52;4.2
26.09.2021 03:25:52;3.8
26.09.2021 04:25:52;3.6
26.09.2021 05:25:52;4.4
26.09.2021 06:25:52;6.0
26.09.2021 07:25:52;7.8
26.09.2021 08:25:52;9.8
26.09.2021 09:25:52;11.4
26.09.2021 10:25:52;12.6
26.09.2021 11:25:52;13.4
26.09.2021 12:25:52;13.8
26.09.2021 13:25:52;13.4
26.09.2021 14:25:52;12.2
26.09.2021 15:25:52;11.0
26.09.2021 16:25:52;10.0
26.09.2021 17:25:52;9.2
26.09.2021 18:25:52;8.6
26.09.2021 19:25:52;7.8
26.09.2021 20:25:52;7.4
26.09.2021 21:25:52;6.8
26.09.2021 22:25:52;6.4
26.09.2021 23:25:52;6.0
27.09.2021 00:25:52;5.6
27.09.2021 01:25:52;5.2
27.09.2021 02:25:52;5.0
27.09.2021 03:25:52;4.6
27.09.2021 04:25:52;4.4
27.09.2021 05:25:52;5.0
27.09.2021 06:25:52;6.4
27.09.2021 07:25:52;8.0
27.09.2021 08:25:52;9.8
27.09.2021 09:25:52;11.4
27.09.2021 10:25:52;12.6
27.09.2021 11:25:52;13.2
27.09.2021 12:25:52;13.4
27.09.2021 13:25:52;12.8
27.09.2021 14:25:52;11.8
27.09.2021 15:25:52;10.6
27.09.2021 16:25:52;9.6
27.09.2021 17:25:52;8.8
27.09.2021 18:25:52;8.2
27.09.2021 19:25:52;7.6
27.09.2021 20:25:52;7.0
27.09.2021 21:25:52;6.4
27.09.2021 22:25:52;6.0
27.09.2021 23:25:52;5.6
28.09.2021 00:25:52;5.0
28.09.2021 01:25:52;4.8
28.09.2021 02:25:52;4.4
28.09.2021 03:25:52;4.0
28.09.2021 04:25:52;3.8
28.09.2021 05:25:52;4.6
28.09.2021 06:25:52;6.0
28.09.2021 07:25:52;7.8
28.09.2021 08:25:52;9.4
28.09.2021 09:25:52;10.8
28.09.2021 10:25:52;12.0
28.09.2021 11:25:52;12.6
28.09.2021 12:25:52;12.8
28.09.2021 13:25:52;12.4
28.09.2021 14:25:52;11.4
28.09.2021 15:25:52;10.4
28.09.2021 16:25:52;9.6
28.09.2021 17:25:52;8.8
28.09.2021 18:25:52;8.2
28.09.2021 19:25:52;7.6
28.09.2021 20:25:52;7.0
28.09.2021 21:25:52;6.6
28.09.2021 22:25:52;6.2
28.09.2021 23:25:52;6.0
29.09.2021 00:25:52;5.6
29.09.2021 01:25:52;5.6
29.09.2021 02:25:52;5.4
29.09.2021 03:25:52;5.2
29.09.2021 04:25:52;5.4
29.09.2021 05:25:52;5.6
29.09.2021 06:25:52;6.0
29.09.2021 07:25:52;7.0
29.09.2021 08:25:52;8.6
29.09.2021 09:25:52;10.0
29.09.2021 10:25:52;11.0
29.09.2021 11:25:52;11.8
29.09.2021 12:25:52;12.0
29.09.2021 13:25:52;11.8
29.09.2021 14:25:52;10.8
29.09.2021 15:25:52;10.0
29.09.2021 16:25:52;9.2
29.09.2021 17:25:52;8.4
29.09.2021 18:25:52;7.8
29.09.2021 19:25:52;7.2
29.09.2021 20:25:52;6.8
29.09.2021 21:25:52;6.2
29.09.2021 22:25:52;5.8
29.09.2021 23:25:52;5.4
30.09.2021 00:25:52;5.0
30.09.2021 01:25:52;4.6
30.09.2021 02:25:52;4.4
30.09.2021 03:25:52;4.2
30.09.2021 04:25:52;4.2
30.09.2021 05:25:52;4.6
30.09.2021 06:25:52;5.4
30.09.2021 07:25:52;6.6
30.09.2021 08:25:52;8.2
30.09.2021 09:25:52;9.8
30.09.2021 10:25:52;11.2
30.09.2021 11:25:52;12.2
30.09.2021 12:25:52;12.6
30.09.2021 13:25:52;12.0
30.09.2021 14:25:52;11.0
30.09.2021 15:25:52;10.0
30.09.2021 16:25:52;9.2
30.09.2021 17:25:52;8.6
30.09.2021 18:25:52;8.2
30.09.2021 19:25:52;7.6
30.09.2021 20:25:52;7.2
30.09.2021 21:25:52;6.6
30.09.2021 22:25:52;6.4
30.09.2021 23:25:52;6.2
01.10.2021 00:25:52;6.0
01.10.2021 01:25:52;5.8
01.10.2021 02:25:52;5.8
01.10.2021 03:25:52;5.6
01.10.2021 04:25:52;5.6
01.10.2021 05:25:52;5.6
01.10.2021 06:25:52;5.8
01.10.2021 07:25:52;6.0
01.10.2021 08:25:52;6.0
01.10.2021 09:25:52;6.6
01.10.2021 10:25:52;6.8
01.10.2021 11:25:52;6.8
01.10.2021 12:25:52;6.4
01.10.2021 13:25:52;6.2
01.10.2021 14:25:52;5.6
01.10.2021 15:25:52;5.2
01.10.2021 16:25:52;4.8
01.10.2021 17:25:52;4.6
01.10.2021 18:25:52;4.4
01.10.2021 19:25:52;4.2
01.10.2021 20:25:52;4.0
01.10.2021 21:25:52;3.8
01.10.2021 22:25:52;3.6
01.10.2021 23:25:52;3.6
02.10.2021 00:25:52;3.4
02.10.2021 01:25:52;3.4
02.10.2021 02:25:52;3.4
02.10.2021 03:25:52;3.2
02.10.2021 04:25:52;3.2
02.10.2021 05:25:52;3.2
02.10.2021 06:25:52;3.2
02.10.2021 07:25:52;3.0
02.10.2021 08:25:52;3.0
02.10.2021 09:25:52;2.8
02.10.2021 10:25:52;2.8
02.10.2021 11:25:52;2.8
02.10.2021 12:25:52;2.8
02.10.2021 13:25:52;2.6
02.10.2021 14:25:52;2.6
02.10.2021 15:25:52;2.6
02.10.2021 16:25:52;2.4
02.10.2021 17:25:52;2.4
02.10.2021 18:25:52;2.4
02.10.2021 19:25:52;2.2
02.10.2021 20:25:52;2.2
02.10.2021 21:25:52;2.2
02.10.2021 22:25:52;2.0
02.10.2021 23:25:52;2.0
03.10.2021 00:25:52;2.0
03.10.2021 01:25:52;2.0
03.10.2021 02:25:52;2.0
03.10.2021 03:25:52;1.8
03.10.2021 04:25:52;1.8
03.10.2021 05:25:52;1.8
03.10.2021 06:25:52;1.8
03.10.2021 07:25:52;1.8
03.10.2021 08:25:52;2.0
03.10.2021 09:25:52;2.2
03.10.2021 10:25:52;3.6
03.10.2021 11:25:52;3.8
03.10.2021 12:25:52;3.8
03.10.2021 13:25:52;3.6
03.10.2021 14:25:52;3.0
03.10.2021 15:25:52;2.6
03.10.2021 16:25:52;2.2
03.10.2021 17:25:52;2.0
03.10.2021 18:25:52;1.8
03.10.2021 19:25:52;1.6
03.10.2021 20:25:52;1.4
03.10.2021 21:25:52;1.2
03.10.2021 22:25:52;1.2
03.10.2021 23:25:52;1.2
04.10.2021 00:25:52;1.0
04.10.2021 01:25:52;1.0
04.10.2021 02:25:52;1.0
04.10.2021 03:25:52;1.0
04.10.2021 04:25:52;1.0
04.10.2021 05:25:52;1.0
04.10.2021 06:25:52;1.0
04.10.2021 07:25:52;1.0
04.10.2021 08:25:52;1.0
04.10.2021 09:25:52;1.2
04.10.2021 10:25:52;2.4
04.10.2021 11:25:52;3.8
04.10.2021 12:25:52;4.2
04.10.2021 13:25:52;3.6
04.10.2021 14:25:52;2.8
04.10.2021 15:25:52;2.2
04.10.2021 16:25:52;1.8
04.10.2021 17:25:52;1.6
04.10.2021 18:25:52;1.2
04.10.2021 19:25:52;1.0
04.10.2021 20:25:52;1.0
04.10.2021 21:25:52;0.8
04.10.2021 22:25:52;0.6
04.10.2021 23:25:52;0.6
05.10.2021 00:25:52;0.4
05.10.2021 01:25:52;0.2
05.10.2021 02:25:52;0.2
05.10.2021 03:25:52;0.0
05.10.2021 04:25:52;-0.2
05.10.2021 05:25:52;0.0
05.10.2021 06:25:52;0.0
05.10.2021 07:25:52;0.0
05.10.2021 08:25:52;0.2
05.10.2021 09:25:52;1.4
05.10.2021 10:25:52;2.6
05.10.2021 11:25:52;3.8
05.10.2021 12:25:52;4.0
05.10.2021 13:25:52;3.6
05.10.2021 14:25:52;3.0
05.10.2021 15:25:52;2.4
05.10.2021 16:25:52;2.0
05.10.2021 17:25:52;1.8
05.10.2021 18:25:52;1.4
05.10.2021 19:25:52;1.4
05.10.2021 20:25:52;1.2
05.10.2021 21:25:52;1.0
05.10.2021 22:25:52;1.0
05.10.2021 23:25:52;1.0
06.10.2021 00:25:52;0.8
06.10.2021 01:25:52;0.8
06.10.2021 02:25:52;0.8
06.10.2021 03:25:52;0.6
06.10.2021 04:25:52;0.6
06.10.2021 05:25:52;0.6
06.10.2021 06:25:52;0.6
06.10.2021 07:25:52;0.6
06.10.2021 08:25:52;0.6
06.10.2021 09:25:52;0.6
06.10.2021 10:25:52;0.6
06.10.2021 11:25:52;0.6
06.10.2021 12:25:52;0.6
06.10.2021 13:25:52;0.6
06.10.2021 14:25:52;0.6
06.10.2021 15:25:52;0.6
06.10.2021 16:25:52;0.6
06.10.2021 17:25:52;0.6
06.10.2021 18:25:52;0.6
06.10.2021 19:25:52;0.6
06.10.2021 20:25:52;0.6
06.10.2021 21:25:52;0.6
06.10.2021 22:25:52;0.6
06.10.2021 23:25:52;0.6
07.10.2021 00:25:52;0.6
07.10.2021 01:25:52;0.6
07.10.2021 02:25:52;0.6
07.10.2021 03:25:52;0.6
07.10.2021 04:25:52;0.6
07.10.2021 05:25:52;0.6
07.10.2021 06:25:52;0.6
07.10.2021 07:25:52;0.6
07.10.2021 08:25:52;0.6
07.10.2021 09:25:52;0.6
07.10.2021 10:25:52;0.6
07.10.2021 11:25:52;0.6
07.10.2021 12:25:52;0.6
07.10.2021 13:25:52;0.6
07.10.2021 14:25:52;0.6
07.10.2021 15:25:52;0.6
07.10.2021 16:25:52;0.6
07.10.2021 17:25:52;0.6
07.10.2021 18:25:52;0.6
07.10.2021 19:25:52;0.6
07.10.2021 20:25:52;0.6
07.10.2021 21:25:52;0.6
07.10.2021 22:25:52;0.6
07.10.2021 23:25:52;0.4
08.10.2021 00:25:52;0.4
08.10.2021 01:25:52;0.4
08.10.2021 02:25:52;0.4
08.10.2021 03:25:52;0.4
08.10.2021 04:25:52;0.4
08.10.2021 05:25:52;0.4
08.10.2021 06:25:52;0.4
08.10.2021 07:25:52;0.4
08.10.2021 08:25:52;0.4
08.10.2021 09:25:52;0.4
08.10.2021 10:25:52;0.4
08.10.2021 11:25:52;0.4
08.10.2021 12:25:52;0.4
08.10.2021 13:25:52;0.4
08.10.2021 14:25:52;0.4
08.10.2021 15:25:52;0.4
08.10.2021 16:25:52;0.4
08.10.2021 17:25:52;0.4
08.10.2021 18:25:52;0.4
08.10.2021 19:25:52;0.4
08.10.2021 20:25:52;0.4
08.10.2021 21:25:52;0.4
08.10.2021 22:25:52;0.2
08.10.2021 23:25:52;0.2
09.10.2021 00:25:52;0.2
09.10.2021 01:25:52;0.2
09.10.2021 02:25:52;0.2
09.10.2021 03:25:52;0.2
09.10.2021 04:25:52;0.2
09.10.2021 05:25:52;0.2
09.10.2021 06:25:52;0.2
09.10.2021 07:25:52;0.2
09.10.2021 08:25:52;0.2
09.10.2021 09:25:52;0.2
09.10.2021 10:25:52;0.2
09.10.2021 11:25:52;0.2
09.10.2021 12:25:52;0.2
09.10.2021 13:25:52;0.4
09.10.2021 14:25:52;0.2
09.10.2021 15:25:52;0.2
09.10.2021 16:25:52;0.2
09.10.2021 17:25:52;0.2
