88:6B:0F:4A:6F:07    -    SLF-Logger BLE
SerialNr;2005-0082
07.10.2023 22:19:41;0.2
07.10.2023 23:19:41;0.2
08.10.2023 00:19:41;0.2
08.10.2023 01:19:41;0.2
08.10.2023 02:19:41;0.2
08.10.2023 03:19:41;0.2
08.10.2023 04:19:41;0.2
08.10.2023 05:19:41;0.2
08.10.2023 06:19:41;0.2
08.10.2023 07:19:41;0.2
08.10.2023 08:19:41;0.2
08.10.2023 09:19:41;0.2
08.10.2023 10:19:41;0.2
08.10.2023 11:19:41;0.2
08.10.2023 12:19:41;0.2
08.10.2023 13:19:41;0.2
08.10.2023 14:19:41;0.2
08.10.2023 15:19:41;0.2
08.10.2023 16:19:41;0.2
08.10.2023 17:19:41;0.2
08.10.2023 18:19:41;0.2
08.10.2023 19:19:41;0.2
08.10.2023 20:19:41;0.2
08.10.2023 21:19:41;0.2
08.10.2023 22:19:41;0.2
08.10.2023 23:19:41;0.2
09.10.2023 00:19:41;0.2
09.10.2023 01:19:41;0.2
09.10.2023 02:19:41;0.2
09.10.2023 03:19:41;0.2
09.10.2023 04:19:41;0.2
09.10.2023 05:19:41;0.2
09.10.2023 06:19:41;0.2
09.10.2023 07:19:41;0.2
09.10.2023 08:19:41;0.2
09.10.2023 09:19:41;0.2
09.10.2023 10:19:41;0.2
09.10.2023 11:19:41;0.2
09.10.2023 12:19:41;0.2
09.10.2023 13:19:41;0.2
09.10.2023 14:19:41;0.2
09.10.2023 15:19:41;0.2
09.10.2023 16:19:41;0.2
09.10.2023 17:19:41;0.0
09.10.2023 18:19:41;0.0
09.10.2023 19:19:41;0.0
09.10.2023 20:19:41;0.0
09.10.2023 21:19:41;0.0
09.10.2023 22:19:41;0.0
09.10.2023 23:19:41;0.0
10.10.2023 00:19:41;0.0
10.10.2023 01:19:41;0.0
10.10.2023 02:19:41;0.0
10.10.2023 03:19:41;0.0
10.10.2023 04:19:41;0.0
10.10.2023 05:19:41;0.0
10.10.2023 06:19:41;0.0
10.10.2023 07:19:41;0.0
10.10.2023 08:19:41;0.0
10.10.2023 09:19:41;0.0
10.10.2023 10:19:41;0.0
10.10.2023 11:19:41;0.0
10.10.2023 12:19:41;0.0
10.10.2023 13:19:41;0.0
10.10.2023 14:19:41;0.0
10.10.2023 15:19:41;0.0
10.10.2023 16:19:41;0.0
10.10.2023 17:19:41;0.0
10.10.2023 18:19:41;0.0
10.10.2023 19:19:41;0.0
10.10.2023 20:19:41;0.0
10.10.2023 21:19:41;0.0
10.10.2023 22:19:41;0.0
10.10.2023 23:19:41;0.0
11.10.2023 00:19:41;0.0
11.10.2023 01:19:41;0.0
11.10.2023 02:19:41;0.0
11.10.2023 03:19:41;0.0
11.10.2023 04:19:41;-0.2
11.10.2023 05:19:41;-0.2
11.10.2023 06:19:41;-0.2
11.10.2023 07:19:41;-0.2
11.10.2023 08:19:41;-0.2
11.10.2023 09:19:41;-0.2
11.10.2023 10:19:41;-0.2
11.10.2023 11:19:41;-0.2
11.10.2023 12:19:41;-0.2
11.10.2023 13:19:41;-0.2
11.10.2023 14:19:41;0.0
11.10.2023 15:19:41;0.0
11.10.2023 16:19:41;0.0
11.10.2023 17:19:41;0.0
11.10.2023 18:19:41;0.0
11.10.2023 19:19:41;0.0
11.10.2023 20:19:41;-0.2
11.10.2023 21:19:41;-0.2
11.10.2023 22:19:41;-0.2
11.10.2023 23:19:41;-0.2
12.10.2023 00:19:41;-0.2
12.10.2023 01:19:41;-0.4
12.10.2023 02:19:41;-0.4
12.10.2023 03:19:41;-0.6
12.10.2023 04:19:41;-0.8
12.10.2023 05:19:41;-0.8
12.10.2023 06:19:41;-0.8
12.10.2023 07:19:41;-0.6
12.10.2023 08:19:41;-0.4
12.10.2023 09:19:41;-0.4
12.10.2023 10:19:41;-0.4
12.10.2023 11:19:41;-0.2
12.10.2023 12:19:41;-0.2
12.10.2023 13:19:41;0.0
12.10.2023 14:19:41;0.0
12.10.2023 15:19:41;0.0
12.10.2023 16:19:41;0.0
12.10.2023 17:19:41;0.0
12.10.2023 18:19:41;0.0
12.10.2023 19:19:41;0.0
12.10.2023 20:19:41;0.0
12.10.2023 21:19:41;0.0
12.10.2023 22:19:41;0.0
12.10.2023 23:19:41;0.0
13.10.2023 00:19:41;0.0
13.10.2023 01:19:41;0.0
13.10.2023 02:19:41;0.0
13.10.2023 03:19:41;0.0
13.10.2023 04:19:41;0.0
13.10.2023 05:19:41;0.0
13.10.2023 06:19:41;0.0
13.10.2023 07:19:41;0.0
13.10.2023 08:19:41;0.0
13.10.2023 09:19:41;0.0
13.10.2023 10:19:41;0.0
13.10.2023 11:19:41;0.0
13.10.2023 12:19:41;0.0
13.10.2023 13:19:41;0.0
13.10.2023 14:19:41;0.0
13.10.2023 15:19:41;0.0
13.10.2023 16:19:41;0.0
13.10.2023 17:19:41;0.0
13.10.2023 18:19:41;0.0
13.10.2023 19:19:41;0.0
13.10.2023 20:19:41;0.0
13.10.2023 21:19:41;0.0
13.10.2023 22:19:41;0.0
13.10.2023 23:19:41;0.0
14.10.2023 00:19:41;0.0
14.10.2023 01:19:41;0.0
14.10.2023 02:19:41;0.0
14.10.2023 03:19:41;0.0
14.10.2023 04:19:41;0.0
14.10.2023 05:19:41;0.0
14.10.2023 06:19:41;0.0
14.10.2023 07:19:41;0.0
14.10.2023 08:19:41;0.0
14.10.2023 09:19:41;0.0
14.10.2023 10:19:41;0.0
14.10.2023 11:19:41;0.0
14.10.2023 12:19:41;0.0
14.10.2023 13:19:41;0.0
14.10.2023 14:19:41;0.0
14.10.2023 15:19:41;0.0
14.10.2023 16:19:41;0.0
14.10.2023 17:19:41;0.0
14.10.2023 18:19:41;0.0
14.10.2023 19:19:41;0.0
14.10.2023 20:19:41;0.0
14.10.2023 21:19:41;0.0
14.10.2023 22:19:41;0.0
14.10.2023 23:19:41;0.0
15.10.2023 00:19:41;0.0
15.10.2023 01:19:41;0.0
15.10.2023 02:19:41;0.0
15.10.2023 03:19:41;0.0
15.10.2023 04:19:41;0.0
15.10.2023 05:19:41;0.0
15.10.2023 06:19:41;0.0
15.10.2023 07:19:41;0.0
15.10.2023 08:19:41;0.0
15.10.2023 09:19:41;0.0
15.10.2023 10:19:41;0.0
15.10.2023 11:19:41;0.0
15.10.2023 12:19:41;0.0
15.10.2023 13:19:41;0.0
15.10.2023 14:19:41;0.0
15.10.2023 15:19:41;0.0
15.10.2023 16:19:41;0.0
15.10.2023 17:19:41;0.0
15.10.2023 18:19:41;0.0
15.10.2023 19:19:41;0.0
15.10.2023 20:19:41;0.0
15.10.2023 21:19:41;0.0
15.10.2023 22:19:41;0.0
15.10.2023 23:19:41;0.0
16.10.2023 00:19:41;0.0
16.10.2023 01:19:41;0.0
16.10.2023 02:19:41;0.0
16.10.2023 03:19:41;0.0
16.10.2023 04:19:41;0.0
16.10.2023 05:19:41;0.0
16.10.2023 06:19:41;0.0
16.10.2023 07:19:41;0.0
16.10.2023 08:19:41;0.0
16.10.2023 09:19:41;0.0
16.10.2023 10:19:41;0.0
16.10.2023 11:19:41;0.0
16.10.2023 12:19:41;0.0
16.10.2023 13:19:41;0.0
16.10.2023 14:19:41;0.0
16.10.2023 15:19:41;0.0
16.10.2023 16:19:41;0.0
16.10.2023 17:19:41;0.0
16.10.2023 18:19:41;0.0
16.10.2023 19:19:41;0.0
16.10.2023 20:19:41;0.0
16.10.2023 21:19:41;0.0
16.10.2023 22:19:41;0.0
16.10.2023 23:19:41;0.0
17.10.2023 00:19:41;-0.2
17.10.2023 01:19:41;-0.2
17.10.2023 02:19:41;-0.2
17.10.2023 03:19:41;-0.2
17.10.2023 04:19:41;-0.2
17.10.2023 05:19:41;-0.2
17.10.2023 06:19:41;-0.2
17.10.2023 07:19:41;-0.2
17.10.2023 08:19:41;-0.2
17.10.2023 09:19:41;-0.2
17.10.2023 10:19:41;-0.2
17.10.2023 11:19:41;-0.2
17.10.2023 12:19:41;-0.2
17.10.2023 13:19:41;-0.2
17.10.2023 14:19:41;-0.2
17.10.2023 15:19:41;-0.2
17.10.2023 16:19:41;-0.2
17.10.2023 17:19:41;-0.2
17.10.2023 18:19:41;-0.2
17.10.2023 19:19:41;-0.2
17.10.2023 20:19:41;-0.2
17.10.2023 21:19:41;-0.2
17.10.2023 22:19:41;-0.2
17.10.2023 23:19:41;-0.2
18.10.2023 00:19:41;-0.2
18.10.2023 01:19:41;-0.2
18.10.2023 02:19:41;-0.2
18.10.2023 03:19:41;-0.2
18.10.2023 04:19:41;-0.2
18.10.2023 05:19:41;-0.2
18.10.2023 06:19:41;-0.2
18.10.2023 07:19:41;-0.2
18.10.2023 08:19:41;-0.2
18.10.2023 09:19:41;-0.2
18.10.2023 10:19:41;-0.2
18.10.2023 11:19:41;-0.2
18.10.2023 12:19:41;-0.2
18.10.2023 13:19:41;-0.2
18.10.2023 14:19:41;-0.2
18.10.2023 15:19:41;-0.2
18.10.2023 16:19:41;-0.2
18.10.2023 17:19:41;-0.2
18.10.2023 18:19:41;-0.2
18.10.2023 19:19:41;-0.2
18.10.2023 20:19:41;-0.2
18.10.2023 21:19:41;-0.2
18.10.2023 22:19:41;-0.2
18.10.2023 23:19:41;-0.2
19.10.2023 00:19:41;-0.2
19.10.2023 01:19:41;-0.2
19.10.2023 02:19:41;-0.2
19.10.2023 03:19:41;-0.2
19.10.2023 04:19:41;-0.2
19.10.2023 05:19:41;-0.4
19.10.2023 06:19:41;-0.4
19.10.2023 07:19:41;-0.4
19.10.2023 08:19:41;-0.4
19.10.2023 09:19:41;-0.4
19.10.2023 10:19:41;-0.2
19.10.2023 11:19:41;-0.2
19.10.2023 12:19:41;-0.2
19.10.2023 13:19:41;-0.2
19.10.2023 14:19:41;-0.2
19.10.2023 15:19:41;-0.2
19.10.2023 16:19:41;-0.2
19.10.2023 17:19:41;-0.2
19.10.2023 18:19:41;-0.2
19.10.2023 19:19:41;-0.2
19.10.2023 20:19:41;-0.2
19.10.2023 21:19:41;-0.4
19.10.2023 22:19:41;-0.4
19.10.2023 23:19:41;-0.4
20.10.2023 00:19:41;-0.4
20.10.2023 01:19:41;-0.4
20.10.2023 02:19:41;-0.4
20.10.2023 03:19:41;-0.4
20.10.2023 04:19:41;-0.6
20.10.2023 05:19:41;-0.6
20.10.2023 06:19:41;-0.6
20.10.2023 07:19:41;-0.6
20.10.2023 08:19:41;-0.6
20.10.2023 09:19:41;-0.6
20.10.2023 10:19:41;-0.6
20.10.2023 11:19:41;-0.6
20.10.2023 12:19:41;-0.6
20.10.2023 13:19:41;-0.4
20.10.2023 14:19:41;-0.4
20.10.2023 15:19:41;-0.4
20.10.2023 16:19:41;-0.4
20.10.2023 17:19:41;-0.4
20.10.2023 18:19:41;-0.4
20.10.2023 19:19:41;-0.4
20.10.2023 20:19:41;-0.4
20.10.2023 21:19:41;-0.4
20.10.2023 22:19:41;-0.6
20.10.2023 23:19:41;-0.6
21.10.2023 00:19:41;-0.6
21.10.2023 01:19:41;-0.6
21.10.2023 02:19:41;-0.6
21.10.2023 03:19:41;-0.6
21.10.2023 04:19:41;-0.6
21.10.2023 05:19:41;-0.6
21.10.2023 06:19:41;-0.6
21.10.2023 07:19:41;-0.6
21.10.2023 08:19:41;-0.6
21.10.2023 09:19:41;-0.6
21.10.2023 10:19:41;-0.6
21.10.2023 11:19:41;-0.6
21.10.2023 12:19:41;-0.6
21.10.2023 13:19:41;-0.4
21.10.2023 14:19:41;-0.4
21.10.2023 15:19:41;-0.4
21.10.2023 16:19:41;-0.4
21.10.2023 17:19:41;-0.4
21.10.2023 18:19:41;-0.4
21.10.2023 19:19:41;-0.6
21.10.2023 20:19:41;-0.6
21.10.2023 21:19:41;-0.6
21.10.2023 22:19:41;-0.6
21.10.2023 23:19:41;-0.6
22.10.2023 00:19:41;-0.6
22.10.2023 01:19:41;-0.6
22.10.2023 02:19:41;-0.6
22.10.2023 03:19:41;-0.6
22.10.2023 04:19:41;-0.6
22.10.2023 05:19:41;-0.6
22.10.2023 06:19:41;-0.6
22.10.2023 07:19:41;-0.6
22.10.2023 08:19:41;-0.6
22.10.2023 09:19:41;-0.6
22.10.2023 10:19:41;-0.6
22.10.2023 11:19:41;-0.6
22.10.2023 12:19:41;-0.6
22.10.2023 13:19:41;-0.6
22.10.2023 14:19:41;-0.6
22.10.2023 15:19:41;-0.6
22.10.2023 16:19:41;-0.6
22.10.2023 17:19:41;-0.6
22.10.2023 18:19:41;-0.6
22.10.2023 19:19:41;-0.6
22.10.2023 20:19:41;-0.6
22.10.2023 21:19:41;-0.6
22.10.2023 22:19:41;-0.6
22.10.2023 23:19:41;-0.6
23.10.2023 00:19:41;-0.6
23.10.2023 01:19:41;-0.6
23.10.2023 02:19:41;-0.6
23.10.2023 03:19:41;-0.6
23.10.2023 04:19:41;-0.6
23.10.2023 05:19:41;-0.8
23.10.2023 06:19:41;-0.8
23.10.2023 07:19:41;-0.8
23.10.2023 08:19:41;-0.8
23.10.2023 09:19:41;-0.8
23.10.2023 10:19:41;-0.8
23.10.2023 11:19:41;-0.8
23.10.2023 12:19:41;-0.8
23.10.2023 13:19:41;-0.8
23.10.2023 14:19:41;-0.8
23.10.2023 15:19:41;-0.8
23.10.2023 16:19:41;-0.8
23.10.2023 17:19:41;-0.8
23.10.2023 18:19:41;-0.8
23.10.2023 19:19:41;-0.8
23.10.2023 20:19:41;-0.8
23.10.2023 21:19:41;-0.8
23.10.2023 22:19:41;-0.8
23.10.2023 23:19:41;-0.8
24.10.2023 00:19:41;-0.8
24.10.2023 01:19:41;-0.8
24.10.2023 02:19:41;-0.8
24.10.2023 03:19:41;-0.8
24.10.2023 04:19:41;-0.8
24.10.2023 05:19:41;-1.0
24.10.2023 06:19:41;-1.0
24.10.2023 07:19:41;-1.0
24.10.2023 08:19:41;-1.0
24.10.2023 09:19:41;-1.0
24.10.2023 10:19:41;-1.0
24.10.2023 11:19:41;-1.0
24.10.2023 12:19:41;-1.0
