88:6B:0F:4A:6E:F9    -    SLF-Logger BLE
SerialNr;2005-0081
11.10.2021 12:47:22;4.8
11.10.2021 13:47:22;5.6
11.10.2021 14:47:22;4.6
11.10.2021 15:47:22;3.4
11.10.2021 16:47:22;2.6
11.10.2021 17:47:22;1.8
11.10.2021 18:47:22;1.4
11.10.2021 19:47:22;1.0
11.10.2021 20:47:22;0.8
11.10.2021 21:47:22;0.4
11.10.2021 22:47:22;0.2
11.10.2021 23:47:22;-0.4
12.10.2021 00:47:22;-1.6
12.10.2021 01:47:22;-2.2
12.10.2021 02:47:22;-2.8
12.10.2021 03:47:22;-3.2
12.10.2021 04:47:22;-3.6
12.10.2021 05:47:22;-3.8
12.10.2021 06:47:22;-4.0
12.10.2021 07:47:22;-4.0
12.10.2021 08:47:22;-3.6
12.10.2021 09:47:22;-2.0
12.10.2021 10:47:22;-0.8
12.10.2021 11:47:22;0.4
12.10.2021 12:47:22;4.4
12.10.2021 13:47:22;5.4
12.10.2021 14:47:22;4.6
12.10.2021 15:47:22;3.4
12.10.2021 16:47:22;2.4
12.10.2021 17:47:22;1.6
12.10.2021 18:47:22;1.2
12.10.2021 19:47:22;0.8
12.10.2021 20:47:22;0.6
12.10.2021 21:47:22;0.4
12.10.2021 22:47:22;0.0
12.10.2021 23:47:22;-0.4
13.10.2021 00:47:22;-1.4
13.10.2021 01:47:22;-2.2
13.10.2021 02:47:22;-2.6
13.10.2021 03:47:22;-3.2
13.10.2021 04:47:22;-3.4
13.10.2021 05:47:22;-3.6
13.10.2021 06:47:22;-3.8
13.10.2021 07:47:22;-3.6
13.10.2021 08:47:22;-3.4
13.10.2021 09:47:22;-1.8
13.10.2021 10:47:22;-0.6
13.10.2021 11:47:22;1.0
13.10.2021 12:47:22;4.4
13.10.2021 13:47:22;5.2
13.10.2021 14:47:22;4.4
13.10.2021 15:47:22;3.4
13.10.2021 16:47:22;2.4
13.10.2021 17:47:22;1.6
13.10.2021 18:47:22;1.2
13.10.2021 19:47:22;0.8
13.10.2021 20:47:22;0.6
13.10.2021 21:47:22;0.4
13.10.2021 22:47:22;0.0
13.10.2021 23:47:22;-0.2
14.10.2021 00:47:22;-1.2
14.10.2021 01:47:22;-2.0
14.10.2021 02:47:22;-2.6
14.10.2021 03:47:22;-3.0
14.10.2021 04:47:22;-3.4
14.10.2021 05:47:22;-3.6
14.10.2021 06:47:22;-3.8
14.10.2021 07:47:22;-3.8
14.10.2021 08:47:22;-3.6
14.10.2021 09:47:22;-2.0
14.10.2021 10:47:22;-0.8
14.10.2021 11:47:22;0.8
14.10.2021 12:47:22;4.6
14.10.2021 13:47:22;5.2
14.10.2021 14:47:22;4.6
14.10.2021 15:47:22;3.4
14.10.2021 16:47:22;2.4
14.10.2021 17:47:22;1.6
14.10.2021 18:47:22;1.2
14.10.2021 19:47:22;0.8
14.10.2021 20:47:22;0.4
14.10.2021 21:47:22;0.2
14.10.2021 22:47:22;0.0
14.10.2021 23:47:22;-0.6
15.10.2021 00:47:22;-1.6
15.10.2021 01:47:22;-2.4
15.10.2021 02:47:22;-3.0
15.10.2021 03:47:22;-3.4
15.10.2021 04:47:22;-3.8
15.10.2021 05:47:22;-4.0
15.10.2021 06:47:22;-4.0
15.10.2021 07:47:22;-4.0
15.10.2021 08:47:22;-3.8
15.10.2021 09:47:22;-2.2
15.10.2021 10:47:22;-1.0
15.10.2021 11:47:22;0.4
15.10.2021 12:47:22;4.0
15.10.2021 13:47:22;4.8
15.10.2021 14:47:22;4.0
15.10.2021 15:47:22;3.0
15.10.2021 16:47:22;2.0
15.10.2021 17:47:22;1.2
15.10.2021 18:47:22;0.8
15.10.2021 19:47:22;0.4
15.10.2021 20:47:22;0.2
15.10.2021 21:47:22;0.0
15.10.2021 22:47:22;-0.4
15.10.2021 23:47:22;-1.2
16.10.2021 00:47:22;-2.0
16.10.2021 01:47:22;-2.2
16.10.2021 02:47:22;-2.6
16.10.2021 03:47:22;-2.8
16.10.2021 04:47:22;-2.8
16.10.2021 05:47:22;-2.8
16.10.2021 06:47:22;-3.0
16.10.2021 07:47:22;-2.6
16.10.2021 08:47:22;-2.2
16.10.2021 09:47:22;-1.6
16.10.2021 10:47:22;-0.8
16.10.2021 11:47:22;0.0
16.10.2021 12:47:22;3.2
16.10.2021 13:47:22;3.8
16.10.2021 14:47:22;3.6
16.10.2021 15:47:22;2.8
16.10.2021 16:47:22;2.2
16.10.2021 17:47:22;1.8
16.10.2021 18:47:22;1.2
16.10.2021 19:47:22;1.0
16.10.2021 20:47:22;0.6
16.10.2021 21:47:22;0.4
16.10.2021 22:47:22;0.2
16.10.2021 23:47:22;0.2
17.10.2021 00:47:22;0.0
17.10.2021 01:47:22;-0.2
17.10.2021 02:47:22;-1.0
17.10.2021 03:47:22;-1.6
17.10.2021 04:47:22;-1.6
17.10.2021 05:47:22;-1.6
17.10.2021 06:47:22;-1.6
17.10.2021 07:47:22;-1.6
17.10.2021 08:47:22;-1.4
17.10.2021 09:47:22;-1.0
17.10.2021 10:47:22;-0.6
17.10.2021 11:47:22;-0.2
17.10.2021 12:47:22;0.2
17.10.2021 13:47:22;2.6
17.10.2021 14:47:22;3.0
17.10.2021 15:47:22;2.6
17.10.2021 16:47:22;1.8
17.10.2021 17:47:22;1.2
17.10.2021 18:47:22;0.8
17.10.2021 19:47:22;0.6
17.10.2021 20:47:22;0.4
17.10.2021 21:47:22;0.2
17.10.2021 22:47:22;0.2
17.10.2021 23:47:22;0.0
18.10.2021 00:47:22;0.0
18.10.2021 01:47:22;0.0
18.10.2021 02:47:22;-0.2
18.10.2021 03:47:22;-0.6
18.10.2021 04:47:22;-1.0
18.10.2021 05:47:22;-0.8
18.10.2021 06:47:22;-0.6
18.10.2021 07:47:22;-0.4
18.10.2021 08:47:22;0.0
18.10.2021 09:47:22;1.4
18.10.2021 10:47:22;5.6
18.10.2021 11:47:22;7.0
18.10.2021 12:47:22;7.2
18.10.2021 13:47:22;6.6
18.10.2021 14:47:22;6.0
18.10.2021 15:47:22;5.2
18.10.2021 16:47:22;4.2
18.10.2021 17:47:22;3.4
18.10.2021 18:47:22;2.6
18.10.2021 19:47:22;2.2
18.10.2021 20:47:22;1.8
18.10.2021 21:47:22;1.4
18.10.2021 22:47:22;1.2
18.10.2021 23:47:22;0.8
19.10.2021 00:47:22;0.6
19.10.2021 01:47:22;0.4
19.10.2021 02:47:22;0.2
19.10.2021 03:47:22;0.0
19.10.2021 04:47:22;-0.4
19.10.2021 05:47:22;-0.6
19.10.2021 06:47:22;-0.6
19.10.2021 07:47:22;-0.4
19.10.2021 08:47:22;-0.2
19.10.2021 09:47:22;0.0
19.10.2021 10:47:22;0.8
19.10.2021 11:47:22;4.8
19.10.2021 12:47:22;6.0
19.10.2021 13:47:22;5.8
19.10.2021 14:47:22;5.2
19.10.2021 15:47:22;4.2
19.10.2021 16:47:22;3.4
19.10.2021 17:47:22;2.8
19.10.2021 18:47:22;2.4
19.10.2021 19:47:22;2.0
19.10.2021 20:47:22;1.6
19.10.2021 21:47:22;1.2
19.10.2021 22:47:22;1.2
19.10.2021 23:47:22;1.0
20.10.2021 00:47:22;0.8
20.10.2021 01:47:22;0.6
20.10.2021 02:47:22;0.6
20.10.2021 03:47:22;0.4
20.10.2021 04:47:22;0.4
20.10.2021 05:47:22;0.6
20.10.2021 06:47:22;0.8
20.10.2021 07:47:22;1.8
20.10.2021 08:47:22;3.0
20.10.2021 09:47:22;3.6
20.10.2021 10:47:22;4.4
20.10.2021 11:47:22;4.0
20.10.2021 12:47:22;4.0
20.10.2021 13:47:22;4.0
20.10.2021 14:47:22;3.6
20.10.2021 15:47:22;3.2
20.10.2021 16:47:22;2.8
20.10.2021 17:47:22;2.6
20.10.2021 18:47:22;2.2
20.10.2021 19:47:22;2.0
20.10.2021 20:47:22;1.8
20.10.2021 21:47:22;1.6
20.10.2021 22:47:22;1.4
20.10.2021 23:47:22;1.4
21.10.2021 00:47:22;1.2
21.10.2021 01:47:22;1.0
21.10.2021 02:47:22;1.0
21.10.2021 03:47:22;1.0
21.10.2021 04:47:22;1.0
21.10.2021 05:47:22;1.0
21.10.2021 06:47:22;1.6
21.10.2021 07:47:22;2.6
21.10.2021 08:47:22;3.2
21.10.2021 09:47:22;3.0
21.10.2021 10:47:22;2.8
21.10.2021 11:47:22;3.4
21.10.2021 12:47:22;4.0
21.10.2021 13:47:22;4.0
21.10.2021 14:47:22;3.6
21.10.2021 15:47:22;3.2
21.10.2021 16:47:22;2.8
21.10.2021 17:47:22;2.4
21.10.2021 18:47:22;2.2
21.10.2021 19:47:22;2.0
21.10.2021 20:47:22;1.8
21.10.2021 21:47:22;1.6
21.10.2021 22:47:22;1.6
21.10.2021 23:47:22;1.4
22.10.2021 00:47:22;1.2
22.10.2021 01:47:22;1.2
22.10.2021 02:47:22;1.2
22.10.2021 03:47:22;1.0
22.10.2021 04:47:22;1.0
22.10.2021 05:47:22;1.0
22.10.2021 06:47:22;1.0
22.10.2021 07:47:22;1.0
22.10.2021 08:47:22;1.0
22.10.2021 09:47:22;1.0
22.10.2021 10:47:22;1.0
22.10.2021 11:47:22;1.0
22.10.2021 12:47:22;1.0
22.10.2021 13:47:22;1.0
22.10.2021 14:47:22;1.0
22.10.2021 15:47:22;1.0
22.10.2021 16:47:22;1.0
22.10.2021 17:47:22;1.0
22.10.2021 18:47:22;1.0
22.10.2021 19:47:22;0.8
22.10.2021 20:47:22;0.8
22.10.2021 21:47:22;0.8
22.10.2021 22:47:22;0.6
22.10.2021 23:47:22;0.6
23.10.2021 00:47:22;0.6
23.10.2021 01:47:22;0.6
23.10.2021 02:47:22;0.4
23.10.2021 03:47:22;0.4
23.10.2021 04:47:22;0.4
23.10.2021 05:47:22;0.4
23.10.2021 06:47:22;0.2
23.10.2021 07:47:22;0.2
23.10.2021 08:47:22;0.2
23.10.2021 09:47:22;0.0
23.10.2021 10:47:22;0.0
23.10.2021 11:47:22;0.0
23.10.2021 12:47:22;0.0
23.10.2021 13:47:22;0.2
23.10.2021 14:47:22;0.2
23.10.2021 15:47:22;0.2
23.10.2021 16:47:22;0.2
23.10.2021 17:47:22;0.0
23.10.2021 18:47:22;0.0
23.10.2021 19:47:22;-0.2
23.10.2021 20:47:22;-0.4
23.10.2021 21:47:22;-0.6
23.10.2021 22:47:22;-1.0
23.10.2021 23:47:22;-1.4
24.10.2021 00:47:22;-1.8
24.10.2021 01:47:22;-2.0
24.10.2021 02:47:22;-2.2
24.10.2021 03:47:22;-2.6
24.10.2021 04:47:22;-2.8
24.10.2021 05:47:22;-3.0
24.10.2021 06:47:22;-3.2
24.10.2021 07:47:22;-3.2
24.10.2021 08:47:22;-3.4
24.10.2021 09:47:22;-3.2
24.10.2021 10:47:22;-2.6
24.10.2021 11:47:22;-2.0
24.10.2021 12:47:22;-1.4
24.10.2021 13:47:22;-1.2
24.10.2021 14:47:22;-0.8
24.10.2021 15:47:22;-0.8
24.10.2021 16:47:22;-0.8
24.10.2021 17:47:22;-1.2
24.10.2021 18:47:22;-1.6
24.10.2021 19:47:22;-2.0
24.10.2021 20:47:22;-2.4
24.10.2021 21:47:22;-2.8
24.10.2021 22:47:22;-3.2
24.10.2021 23:47:22;-3.4
25.10.2021 00:47:22;-3.8
25.10.2021 01:47:22;-4.0
25.10.2021 02:47:22;-4.2
25.10.2021 03:47:22;-4.4
25.10.2021 04:47:22;-4.6
25.10.2021 05:47:22;-4.6
25.10.2021 06:47:22;-4.6
25.10.2021 07:47:22;-4.6
25.10.2021 08:47:22;-4.6
25.10.2021 09:47:22;-4.2
25.10.2021 10:47:22;-3.2
25.10.2021 11:47:22;-2.2
25.10.2021 12:47:22;-1.6
25.10.2021 13:47:22;-1.2
25.10.2021 14:47:22;-0.8
25.10.2021 15:47:22;-0.8
25.10.2021 16:47:22;-0.6
25.10.2021 17:47:22;-0.6
25.10.2021 18:47:22;-0.8
25.10.2021 19:47:22;-1.6
25.10.2021 20:47:22;-2.4
25.10.2021 21:47:22;-3.0
25.10.2021 22:47:22;-3.2
25.10.2021 23:47:22;-3.6
26.10.2021 00:47:22;-4.0
26.10.2021 01:47:22;-4.2
26.10.2021 02:47:22;-4.6
26.10.2021 03:47:22;-4.8
26.10.2021 04:47:22;-4.8
26.10.2021 05:47:22;-4.4
26.10.2021 06:47:22;-4.0
26.10.2021 07:47:22;-3.4
26.10.2021 08:47:22;-2.8
26.10.2021 09:47:22;-2.2
26.10.2021 10:47:22;-1.6
26.10.2021 11:47:22;-1.4
26.10.2021 12:47:22;-1.0
26.10.2021 13:47:22;-0.8
26.10.2021 14:47:22;-0.8
26.10.2021 15:47:22;-0.6
26.10.2021 16:47:22;-0.8
26.10.2021 17:47:22;-1.2
26.10.2021 18:47:22;-2.0
26.10.2021 19:47:22;-2.6
26.10.2021 20:47:22;-2.6
26.10.2021 21:47:22;-2.6
26.10.2021 22:47:22;-2.6
26.10.2021 23:47:22;-2.6
27.10.2021 00:47:22;-2.6
27.10.2021 01:47:22;-2.6
27.10.2021 02:47:22;-3.0
27.10.2021 03:47:22;-3.4
27.10.2021 04:47:22;-3.8
27.10.2021 05:47:22;-3.8
27.10.2021 06:47:22;-3.8
27.10.2021 07:47:22;-3.6
27.10.2021 08:47:22;-3.6
27.10.2021 09:47:22;-3.4
27.10.2021 10:47:22;-2.2
27.10.2021 11:47:22;-1.6
27.10.2021 12:47:22;-1.2
27.10.2021 13:47:22;-1.0
27.10.2021 14:47:22;-0.8
27.10.2021 15:47:22;-0.8
27.10.2021 16:47:22;-0.8
27.10.2021 17:47:22;-1.2
27.10.2021 18:47:22;-1.6
27.10.2021 19:47:22;-2.2
27.10.2021 20:47:22;-2.6
27.10.2021 21:47:22;-3.0
27.10.2021 22:47:22;-3.4
27.10.2021 23:47:22;-3.6
28.10.2021 00:47:22;-4.0
28.10.2021 01:47:22;-4.4
28.10.2021 02:47:22;-4.4
28.10.2021 03:47:22;-4.4
