88:6B:0F:4A:70:E8    -    SLF-Logger BLE
SerialNr;2005-0091
22.09.2022 00:01:40;13.6
22.09.2022 01:01:40;13.2
22.09.2022 02:01:40;13.0
22.09.2022 03:01:40;12.6
22.09.2022 04:01:40;12.4
22.09.2022 05:01:40;12.2
22.09.2022 06:01:40;12.8
22.09.2022 07:01:40;14.6
22.09.2022 08:01:40;16.6
22.09.2022 09:01:40;18.6
22.09.2022 10:01:40;19.8
22.09.2022 11:01:40;20.6
22.09.2022 12:01:40;20.8
22.09.2022 13:01:40;20.8
22.09.2022 14:01:40;20.2
22.09.2022 15:01:40;19.4
22.09.2022 16:01:40;18.6
22.09.2022 17:01:40;17.8
22.09.2022 18:01:40;17.0
22.09.2022 19:01:40;16.4
22.09.2022 20:01:40;15.8
22.09.2022 21:01:40;15.2
22.09.2022 22:01:40;14.6
22.09.2022 23:01:40;14.2
23.09.2022 00:01:40;13.8
23.09.2022 01:01:40;13.4
23.09.2022 02:01:40;13.0
23.09.2022 03:01:40;12.8
23.09.2022 04:01:40;12.4
23.09.2022 05:01:40;12.4
23.09.2022 06:01:40;12.8
23.09.2022 07:01:40;14.6
23.09.2022 08:01:40;16.8
23.09.2022 09:01:40;18.6
23.09.2022 10:01:40;19.8
23.09.2022 11:01:40;20.6
23.09.2022 12:01:40;20.8
23.09.2022 13:01:40;20.6
23.09.2022 14:01:40;20.2
23.09.2022 15:01:40;19.4
23.09.2022 16:01:40;18.6
23.09.2022 17:01:40;17.8
23.09.2022 18:01:40;17.0
23.09.2022 19:01:40;16.4
23.09.2022 20:01:40;15.8
23.09.2022 21:01:40;15.2
23.09.2022 22:01:40;14.6
23.09.2022 23:01:40;14.2
24.09.2022 00:01:40;13.8
24.09.2022 01:01:40;13.4
24.09.2022 02:01:40;13.0
24.09.2022 03:01:40;12.6
24.09.2022 04:01:40;12.4
24.09.2022 05:01:40;12.2
24.09.2022 06:01:40;12.6
24.09.2022 07:01:40;14.4
24.09.2022 08:01:40;16.6
24.09.2022 09:01:40;18.4
24.09.2022 10:01:40;19.4
24.09.2022 11:01:40;19.8
24.09.2022 12:01:40;20.2
24.09.2022 13:01:40;20.0
24.09.2022 14:01:40;19.4
24.09.2022 15:01:40;18.6
24.09.2022 16:01:40;17.8
24.09.2022 17:01:40;17.2
24.09.2022 18:01:40;16.4
24.09.2022 19:01:40;15.8
24.09.2022 20:01:40;15.2
24.09.2022 21:01:40;14.6
24.09.2022 22:01:40;14.2
24.09.2022 23:01:40;13.8
25.09.2022 00:01:40;13.4
25.09.2022 01:01:40;13.0
25.09.2022 02:01:40;12.6
25.09.2022 03:01:40;12.4
25.09.2022 04:01:40;12.2
25.09.2022 05:01:40;12.0
25.09.2022 06:01:40;12.4
25.09.2022 07:01:40;14.2
25.09.2022 08:01:40;16.2
25.09.2022 09:01:40;18.0
25.09.2022 10:01:40;19.2
25.09.2022 11:01:40;20.0
25.09.2022 12:01:40;20.4
25.09.2022 13:01:40;20.4
25.09.2022 14:01:40;19.8
25.09.2022 15:01:40;19.0
25.09.2022 16:01:40;18.2
25.09.2022 17:01:40;17.4
25.09.2022 18:01:40;16.8
25.09.2022 19:01:40;16.0
25.09.2022 20:01:40;15.4
25.09.2022 21:01:40;14.8
25.09.2022 22:01:40;14.4
25.09.2022 23:01:40;14.0
26.09.2022 00:01:40;13.6
26.09.2022 01:01:40;13.2
26.09.2022 02:01:40;12.8
26.09.2022 03:01:40;12.4
26.09.2022 04:01:40;12.2
26.09.2022 05:01:40;12.0
26.09.2022 06:01:40;12.4
26.09.2022 07:01:40;14.2
26.09.2022 08:01:40;16.2
26.09.2022 09:01:40;18.2
26.09.2022 10:01:40;19.4
26.09.2022 11:01:40;20.0
26.09.2022 12:01:40;20.4
26.09.2022 13:01:40;20.2
26.09.2022 14:01:40;19.6
26.09.2022 15:01:40;19.0
26.09.2022 16:01:40;18.2
26.09.2022 17:01:40;17.4
26.09.2022 18:01:40;16.8
26.09.2022 19:01:40;16.0
26.09.2022 20:01:40;15.4
26.09.2022 21:01:40;15.0
26.09.2022 22:01:40;14.4
26.09.2022 23:01:40;14.0
27.09.2022 00:01:40;13.6
27.09.2022 01:01:40;13.2
27.09.2022 02:01:40;12.8
27.09.2022 03:01:40;12.4
27.09.2022 04:01:40;12.2
27.09.2022 05:01:40;12.0
27.09.2022 06:01:40;12.4
27.09.2022 07:01:40;14.2
27.09.2022 08:01:40;16.2
27.09.2022 09:01:40;18.0
27.09.2022 10:01:40;19.4
27.09.2022 11:01:40;20.0
27.09.2022 12:01:40;20.4
27.09.2022 13:01:40;20.2
27.09.2022 14:01:40;19.6
27.09.2022 15:01:40;18.8
27.09.2022 16:01:40;18.0
27.09.2022 17:01:40;17.4
27.09.2022 18:01:40;16.6
27.09.2022 19:01:40;16.0
27.09.2022 20:01:40;15.4
27.09.2022 21:01:40;14.8
27.09.2022 22:01:40;14.2
27.09.2022 23:01:40;13.8
28.09.2022 00:01:40;13.4
28.09.2022 01:01:40;13.0
28.09.2022 02:01:40;12.6
28.09.2022 03:01:40;12.2
28.09.2022 04:01:40;12.0
28.09.2022 05:01:40;11.8
28.09.2022 06:01:40;12.2
28.09.2022 07:01:40;14.0
28.09.2022 08:01:40;16.0
28.09.2022 09:01:40;17.8
28.09.2022 10:01:40;19.0
28.09.2022 11:01:40;19.6
28.09.2022 12:01:40;20.0
28.09.2022 13:01:40;19.6
28.09.2022 14:01:40;19.2
28.09.2022 15:01:40;18.4
28.09.2022 16:01:40;17.6
28.09.2022 17:01:40;16.8
28.09.2022 18:01:40;16.0
28.09.2022 19:01:40;15.4
28.09.2022 20:01:40;14.8
28.09.2022 21:01:40;14.2
28.09.2022 22:01:40;13.8
28.09.2022 23:01:40;13.4
29.09.2022 00:01:40;13.0
29.09.2022 01:01:40;12.6
29.09.2022 02:01:40;12.2
29.09.2022 03:01:40;12.0
29.09.2022 04:01:40;11.6
29.09.2022 05:01:40;11.4
29.09.2022 06:01:40;11.8
29.09.2022 07:01:40;13.6
29.09.2022 08:01:40;15.8
29.09.2022 09:01:40;17.6
29.09.2022 10:01:40;19.0
29.09.2022 11:01:40;19.6
29.09.2022 12:01:40;19.8
29.09.2022 13:01:40;19.8
29.09.2022 14:01:40;19.2
29.09.2022 15:01:40;18.4
29.09.2022 16:01:40;17.6
29.09.2022 17:01:40;16.8
29.09.2022 18:01:40;16.0
29.09.2022 19:01:40;15.4
29.09.2022 20:01:40;14.8
29.09.2022 21:01:40;14.2
29.09.2022 22:01:40;13.8
29.09.2022 23:01:40;13.2
30.09.2022 00:01:40;12.8
30.09.2022 01:01:40;12.4
30.09.2022 02:01:40;12.2
30.09.2022 03:01:40;11.8
30.09.2022 04:01:40;11.8
30.09.2022 05:01:40;11.8
30.09.2022 06:01:40;12.4
30.09.2022 07:01:40;13.4
30.09.2022 08:01:40;15.0
30.09.2022 09:01:40;16.2
30.09.2022 10:01:40;17.4
30.09.2022 11:01:40;18.2
30.09.2022 12:01:40;18.4
30.09.2022 13:01:40;18.6
30.09.2022 14:01:40;18.2
30.09.2022 15:01:40;17.6
30.09.2022 16:01:40;17.2
30.09.2022 17:01:40;16.6
30.09.2022 18:01:40;16.0
30.09.2022 19:01:40;15.6
30.09.2022 20:01:40;15.2
30.09.2022 21:01:40;14.8
30.09.2022 22:01:40;14.4
30.09.2022 23:01:40;14.2
01.10.2022 00:01:40;14.0
01.10.2022 01:01:40;13.6
01.10.2022 02:01:40;13.4
01.10.2022 03:01:40;13.2
01.10.2022 04:01:40;13.2
01.10.2022 05:01:40;13.0
01.10.2022 06:01:40;12.8
01.10.2022 07:01:40;12.8
01.10.2022 08:01:40;13.0
01.10.2022 09:01:40;13.6
01.10.2022 10:01:40;13.6
01.10.2022 11:01:40;13.8
01.10.2022 12:01:40;13.8
01.10.2022 13:01:40;13.8
01.10.2022 14:01:40;13.6
01.10.2022 15:01:40;13.4
01.10.2022 16:01:40;12.8
01.10.2022 17:01:40;12.6
01.10.2022 18:01:40;12.2
01.10.2022 19:01:40;11.8
01.10.2022 20:01:40;11.6
01.10.2022 21:01:40;11.4
01.10.2022 22:01:40;11.2
01.10.2022 23:01:40;11.0
02.10.2022 00:01:40;10.8
02.10.2022 01:01:40;10.6
02.10.2022 02:01:40;10.4
02.10.2022 03:01:40;10.2
02.10.2022 04:01:40;10.0
02.10.2022 05:01:40;10.0
02.10.2022 06:01:40;10.2
02.10.2022 07:01:40;11.6
02.10.2022 08:01:40;13.6
02.10.2022 09:01:40;15.6
02.10.2022 10:01:40;17.0
02.10.2022 11:01:40;17.6
02.10.2022 12:01:40;17.6
02.10.2022 13:01:40;17.2
02.10.2022 14:01:40;16.4
02.10.2022 15:01:40;15.6
02.10.2022 16:01:40;14.6
02.10.2022 17:01:40;13.8
02.10.2022 18:01:40;13.0
02.10.2022 19:01:40;12.4
02.10.2022 20:01:40;11.8
02.10.2022 21:01:40;11.2
02.10.2022 22:01:40;10.8
02.10.2022 23:01:40;10.6
03.10.2022 00:01:40;10.4
03.10.2022 01:01:40;10.2
03.10.2022 02:01:40;10.2
03.10.2022 03:01:40;10.0
03.10.2022 04:01:40;8.4
03.10.2022 05:01:40;7.8
03.10.2022 06:01:40;7.8
03.10.2022 07:01:40;8.0
03.10.2022 08:01:40;8.6
03.10.2022 09:01:40;9.0
03.10.2022 10:01:40;8.6
03.10.2022 11:01:40;8.2
03.10.2022 12:01:40;8.2
03.10.2022 13:01:40;8.6
03.10.2022 14:01:40;9.0
03.10.2022 15:01:40;9.0
03.10.2022 16:01:40;9.0
03.10.2022 17:01:40;8.8
03.10.2022 18:01:40;8.6
03.10.2022 19:01:40;8.6
03.10.2022 20:01:40;8.4
03.10.2022 21:01:40;8.2
03.10.2022 22:01:40;7.8
03.10.2022 23:01:40;7.6
04.10.2022 00:01:40;7.4
04.10.2022 01:01:40;7.2
04.10.2022 02:01:40;6.8
04.10.2022 03:01:40;6.6
04.10.2022 04:01:40;6.4
04.10.2022 05:01:40;6.4
04.10.2022 06:01:40;6.6
04.10.2022 07:01:40;8.0
04.10.2022 08:01:40;9.8
04.10.2022 09:01:40;11.4
04.10.2022 10:01:40;12.8
04.10.2022 11:01:40;13.4
04.10.2022 12:01:40;14.0
04.10.2022 13:01:40;13.8
04.10.2022 14:01:40;13.4
04.10.2022 15:01:40;12.4
04.10.2022 16:01:40;11.6
04.10.2022 17:01:40;11.0
04.10.2022 18:01:40;10.4
04.10.2022 19:01:40;9.8
04.10.2022 20:01:40;9.4
04.10.2022 21:01:40;8.8
04.10.2022 22:01:40;8.6
04.10.2022 23:01:40;8.2
05.10.2022 00:01:40;7.8
05.10.2022 01:01:40;7.6
05.10.2022 02:01:40;7.4
05.10.2022 03:01:40;7.0
05.10.2022 04:01:40;6.8
05.10.2022 05:01:40;6.6
05.10.2022 06:01:40;7.0
05.10.2022 07:01:40;8.4
05.10.2022 08:01:40;10.2
05.10.2022 09:01:40;11.8
05.10.2022 10:01:40;13.0
05.10.2022 11:01:40;13.4
05.10.2022 12:01:40;13.8
05.10.2022 13:01:40;13.6
05.10.2022 14:01:40;13.0
05.10.2022 15:01:40;12.2
05.10.2022 16:01:40;11.4
05.10.2022 17:01:40;10.8
05.10.2022 18:01:40;10.2
05.10.2022 19:01:40;9.6
05.10.2022 20:01:40;9.2
05.10.2022 21:01:40;8.6
05.10.2022 22:01:40;8.4
05.10.2022 23:01:40;8.0
06.10.2022 00:01:40;7.8
06.10.2022 01:01:40;7.4
06.10.2022 02:01:40;7.2
06.10.2022 03:01:40;7.0
06.10.2022 04:01:40;6.8
06.10.2022 05:01:40;6.6
06.10.2022 06:01:40;6.8
06.10.2022 07:01:40;8.4
06.10.2022 08:01:40;10.0
06.10.2022 09:01:40;11.6
06.10.2022 10:01:40;12.0
06.10.2022 11:01:40;12.2
06.10.2022 12:01:40;12.2
06.10.2022 13:01:40;11.8
06.10.2022 14:01:40;11.4
06.10.2022 15:01:40;11.0
06.10.2022 16:01:40;10.4
06.10.2022 17:01:40;9.8
06.10.2022 18:01:40;9.4
06.10.2022 19:01:40;8.8
06.10.2022 20:01:40;8.6
06.10.2022 21:01:40;8.2
06.10.2022 22:01:40;7.8
06.10.2022 23:01:40;7.4
07.10.2022 00:01:40;7.2
07.10.2022 01:01:40;6.8
07.10.2022 02:01:40;6.6
07.10.2022 03:01:40;6.4
07.10.2022 04:01:40;6.2
07.10.2022 05:01:40;6.0
07.10.2022 06:01:40;6.4
07.10.2022 07:01:40;7.8
07.10.2022 08:01:40;9.6
07.10.2022 09:01:40;11.2
07.10.2022 10:01:40;12.4
07.10.2022 11:01:40;13.0
07.10.2022 12:01:40;13.0
07.10.2022 13:01:40;12.6
07.10.2022 14:01:40;12.0
07.10.2022 15:01:40;11.2
07.10.2022 16:01:40;10.6
07.10.2022 17:01:40;9.8
07.10.2022 18:01:40;9.4
07.10.2022 19:01:40;8.8
07.10.2022 20:01:40;8.4
07.10.2022 21:01:40;8.0
07.10.2022 22:01:40;7.6
07.10.2022 23:01:40;7.4
08.10.2022 00:01:40;7.0
08.10.2022 01:01:40;6.8
08.10.2022 02:01:40;6.4
08.10.2022 03:01:40;6.2
08.10.2022 04:01:40;6.0
08.10.2022 05:01:40;5.8
08.10.2022 06:01:40;6.2
08.10.2022 07:01:40;7.8
08.10.2022 08:01:40;9.6
08.10.2022 09:01:40;11.2
08.10.2022 10:01:40;12.4
08.10.2022 11:01:40;13.2
08.10.2022 12:01:40;13.6
08.10.2022 13:01:40;13.4
08.10.2022 14:01:40;12.8
08.10.2022 15:01:40;12.0
08.10.2022 16:01:40;11.2
08.10.2022 17:01:40;10.6
08.10.2022 18:01:40;10.0
08.10.2022 19:01:40;9.4
08.10.2022 20:01:40;9.0
08.10.2022 21:01:40;8.6
08.10.2022 22:01:40;8.2
08.10.2022 23:01:40;7.8
09.10.2022 00:01:40;7.6
09.10.2022 01:01:40;7.2
09.10.2022 02:01:40;7.0
